MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO002189,NCC027,SP0205,17/02/2026,659,323700.0
PO001366,NCC022,SP0186,23/09/2024,478,630700.0
PO000095,NCC035,SP0114,01/01/2025,445,64600.0
PO9900045,NCC004,SP0217,15/08/2025,382,161800.0
PO003180,NCC019,SP0062,30/03/2025,694,184200.0
PO001277,NCC038,SP0139,04/05/2026,96,149500.0
PO002833,NCC011,SP0014,25/12/2025,301,499400.0
PO002802,NCC001,SP0046,10/04/2025,966,27300.0
PO001698,NCC019,SP0023,09/03/2025,60,107900.0
PO000033,NCC004,SP0183,23/10/2025,434,100700.0
PO001265,NCC040,SP0024,09/03/2025,235,47200.0
PO002814,NCC003,SP0077,29/01/2026,84,113800.0
PO000724,NCC045,SP0149,02/04/2025,936,730600.0
PO003134,NCC031,SP0162,10/06/2025,27,106100.0
PO003125,NCC016,SP0199,01/04/2026,618,99000.0
PO000656,NCC011,SP0119,01/02/2025,327,132300.0
PO002574,NCC044,SP0160,31/08/2024,630,45500.0
PO9900032,NCC009,SP0104,2024-10-31,385,768000.0
PO003160,NCC031,SP0199,26/01/2025,942,96100.0
PO003253,NCC006,SP0084,05/03/2026,190,100800.0
PO002831,NCC045,SP0218,30/12/2024,437,113800.0
PO002047,NCC041,SP0059,01/07/2026,131,408300.0
PO002909,NCC012,SP0190,05/01/2026,354,30100.0
PO000391,NCC016,SP0203,29/09/2024,947,624000.0
PO003318,NCC034,SP0220,17/08/2024,644,40800.0
PO001229,NCC030,SP0149,04/01/2026,355,828500.0
PO000593,NCC005,SP0067,23/10/2024,208,11100.0
PO000402,NCC035,SP0149,17/04/2026,716,835700.0
PO002331,NCC019,SP0194,06/11/2025,598,97100.0
PO001160,NCC018,SP0176,20/06/2026,614,89500.0
PO002241,NCC007,SP0202,23/10/2024,254,243300.0
PO002690,NCC008,SP0006,15/05/2025,650,612800.0
PO002531,NCC045,SP0029,07/04/2026,946,147700.0
PO000712,NCC013,SP0083,03/09/2025,559,48500.0
PO003033,NCC005,SP0053,05/12/2024,694,140600.0
PO002338,NCC038,SP0168,12/10/2025,143,21800.0
PO002925,NCC021,SP0201,28/04/2025,401,564200.0
PO001809,NCC020,SP0129,15/08/2025,697,119400.0
PO001075,NCC004,SP0008,30/01/2025,909,745200.0
PO002890,NCC028,SP0022,01/05/2026,344,853200.0
PO003002,NCC001,SP0211,21/07/2026,664,115000.0
PO000332,NCC001,SP0155,2025-11-27,51,179700.0
PO001671,NCC012,SP0138,20/06/2025,645,25800.0
PO000409,NCC003,SP0154,08/09/2024,1000,23700.0
PO002377,NCC025,SP0040,17/02/2026,438,126800.0
PO000326,NCC001,SP0004,04/30/2026,476,110900.0
PO002037,NCC042,SP0128,20/10/2025,530,164900.0
PO002100,NCC001,SP0047,19/04/2026,458,77100.0
PO002361,NCC037,SP0117,18/02/2025,308,33600.0
PO000832,NCC019,SP0180,24/06/2025,463,747100.0
PO001445,NCC021,SP0197,22/03/2025,445,593400.0
PO002454,NCC016,,05/03/2026,299,70100.0
PO001692,NCC008,SP0179,09/11/2025,199,161700.0
PO003025,NCC033,SP0149,06/01/2026,169,851200.0
PO001485,NCC025,SP0047,01/09/2025,771,98200.0
PO002250,NCC018,SP0097,22/12/2024,370,58900.0
PO000251,NCC002,SP0053,10/03/2026,801,161800.0
PO001634,NCC043,SP0153,31/12/2024,601,121900.0
PO000577,NCC011,SP0116,27/10/2024,928,397200.0
PO002422,NCC035,SP0138,14/06/2025,391,25700.0
PO000250,NCC034,,09/07/2025,767,22500.0
PO000728,NCC040,SP0146,19/01/2025,897,60600.0
PO001072,NCC022,SP0179,10/12/2024,884,148400.0
PO001873,NCC017,SP0026,25/08/2024,392,68000.0
PO000939,NCC007,SP0041,27/10/2024,116,707400.0
PO000304,NCC909,SP0002,05/07/2025,488,28300.0
PO000339,NCC024,SP0176,05/02/2026,368,71000.0
PO001116,NCC010,SP0068,28/07/2026,23,39200.0
PO000399,NCC032,SP0163,08/19/2024,629,110300.0
PO002152,NCC014,SP0015,27/03/2026,528,63800.0
PO002110,NCC027,SP0010,06/05/2026,902,625300.0
PO001073,NCC013,SP0027,07/10/2025,235,51100.0
PO000594,NCC023,SP0075,05/01/2025,378,90100.0
PO000365,NCC003,SP0014,13/01/2026,354,451400.0
PO003076,NCC029,SP0081,06/07/2025,803,33900.0
PO001240,NCC044,SP0141,03/08/2024,734,58900.0
PO003420,NCC016,SP0185,24/12/2025,560,19900.0
PO002441,NCC018,SP0145,03/10/2024,237,99600.0
PO001181,NCC012,SP0070,09/03/2025,415,116600.0
PO001138,NCC037,SP0133,08/04/2025,42,135200.0
PO001802,NCC011,SP0077,30/05/2025,918,82700.0
PO000791,NCC018,SP0101,21/06/2026,692,232200.0
PO000040,NCC029,SP0165,20/06/2026,536,21600.0
PO001355,NCC033,SP0154,23/02/2026,459,23300.0
PO000682,NCC027,SP0197,30/05/2026,346,604900.0
PO001023,NCC015,SP0012,24/06/2025,442,126200.0
PO000544,NCC012,SP0098,20/12/2025,609,84600.0
PO000073,NCC034,SP0123,23/02/2026,681,144400.0
PO002520,NCC024,SP0182,25/04/2026,447,84100.0
PO000994,NCC031,SP0142,18/07/2025,116,371500.0
PO003458,NCC008,SP0189,26/01/2025,688,87100.0
PO002623,NCC032,SP0080,03/11/2025,965,112000.0
PO000871,NCC015,SP0178,04/02/2025,287,137600.0
PO002954,NCC027,SP0028,2024-11-13,789,90900.0
PO002114,NCC037,SP0064,24/11/2025,300,118900.0
PO003193,NCC015,SP0079,09/08/2025,488,20300.0
PO001916,NCC033,SP0017,12/10/2024,414,36300.0
PO000501,NCC002,SP0045,16/03/2026,559,114000.0
PO003226,NCC027,SP0217,18/11/2024,73,175300.0
PO002005,NCC018,SP0078,11/05/2025,501,100500.0
PO000414,NCC025,SP0083,27/02/2025,547,50500.0
PO000520,NCC005,SP0007,11/03/2026,757,149600.0
PO002888,NCC025,SP0009,22/06/2026,629,302100.0
PO001444,NCC016,,21/06/2026,661,47100.0
PO001960,NCC035,,11/03/2026,918,110200.0
PO000079,NCC013,SP0195,24/04/2026,152,125000.0
PO000047,NCC032,SP0127,09/08/2025,643,31500.0
PO003454,NCC020,SP0002,01/20/2026,142,27300.0
PO002468,NCC009,SP0092,10/08/2025,915,31900.0
PO001721,NCC908,SP0001,03/10/2025,72,27600.0
PO002516,NCC007,SP0106,16/10/2024,315,111700.0
PO003022,NCC010,SP0160,04/07/2026,328,54800.0
PO000953,NCC029,SP0151,02/05/2025,28,116000.0
PO000574,NCC041,SP0021,07/07/2025,684,34800.0
PO001257,NCC006,SP0080,2024-11-25,321,111500.0
PO000508,NCC040,,14/12/2025,756,106000.0
PO003405,NCC904,SP0095,01/01/2026,323,62000.0
PO002101,NCC018,SP0108,08/01/2026,121,102400.0
PO001391,NCC017,SP0014,15/11/2025,584,474000.0
PO002710,NCC029,SP0088,09/04/2026,778,70400.0
PO000171,NCC013,SP0034,13/04/2025,422,131400.0
PO001434,NCC005,SP0101,04/06/2026,80,190700.0
PO000364,NCC028,SP0177,15/02/2025,97,162800.0
PO002677,NCC037,SP0124,08/07/2025,881,39300.0
PO001003,NCC004,SP0072,19/10/2025,697,442000.0
PO002894,NCC015,SP0130,26/02/2025,354,198100.0
PO002995,NCC028,SP0121,15/03/2025,976,112400.0
PO000404,NCC029,SP0127,21/05/2026,31,28200.0
PO000154,NCC038,SP0215,25/02/2026,724,53000.0
PO002981,NCC026,SP0045,21/02/2025,619,127600.0
PO001233,NCC015,SP0004,16/07/2025,441,134600.0
PO000283,NCC003,SP0159,03/09/2024,232,394900.0
PO002659,NCC015,SP0066,15/06/2026,85,314600.0
PO001175,NCC014,SP0111,29/03/2026,604,41300.0
PO001757,NCC021,SP0024,16/03/2026,613,49100.0
PO000744,NCC035,SP0049,02/12/2024,167,139400.0
PO000430,NCC017,SP0090,06/06/2025,502,472900.0
PO001743,NCC002,SP0097,27/12/2024,105,56600.0
PO000174,NCC039,SP0085,10/04/2025,932,57100.0
PO002160,NCC041,SP0011,04/02/2025,452,27600.0
PO001199,NCC011,SP0181,11/11/2024,247,479000.0
PO002997,NCC043,SP0118,27/11/2024,43,121100.0
PO000891,NCC038,SP0199,26/03/2025,596,89000.0
PO002032,NCC006,SP0157,03/21/2025,624,176000.0
PO000184,NCC031,SP0003,2026-03-19,194,43100.0
PO002554,NCC024,SP0120,18/11/2024,79,90500.0
PO000217,NCC011,SP0079,14/12/2024,549,21000.0
PO002860,NCC032,SP0102,28/04/2026,450,536000.0
PO001863,NCC907,SP0214,13/07/2025,251,39000.0
PO002524,NCC011,SP0015,27/02/2025,823,62200.0
PO003083,NCC034,SP0104,09/09/2025,342,762900.0
PO002354,NCC020,SP0037,28/03/2025,391,101900.0
PO003427,NCC042,SP0161,03/16/2026,993,65300.0
PO000985,NCC016,SP0211,22/06/2026,436,122900.0
PO000588,NCC041,SP0158,25/08/2024,884,85000.0
PO002597,NCC014,SP0130,03/01/2025,730,191700.0
PO001851,NCC028,SP0031,10/06/2026,279,38800.0
PO001749,NCC022,SP0086,17/09/2025,910,111800.0
PO001241,NCC009,SP0085,12/03/2025,608,54000.0
PO001616,NCC003,SP0131,13/08/2025,591,27600.0
PO003216,NCC024,SP0110,20/01/2025,876,40700.0
PO001733,NCC029,SP0044,25/08/2024,937,956400.0
PO000618,NCC012,SP0133,19/12/2024,739,123000.0
PO003329,NCC028,SP0168,03/06/2026,614,19600.0
PO002332,NCC023,SP0079,01/06/2026,873,20400.0
PO002820,NCC908,SP0121,26/07/2026,911,109400.0
PO001451,NCC002,SP0014,14/12/2024,562,370500.0
PO000475,NCC027,SP0178,2024-10-19,357,146200.0
PO001316,NCC019,SP0008,2024-09-30,595,737600.0
PO000884,NCC044,SP0077,17/02/2026,416,92400.0
PO000465,NCC035,SP0080,12/04/2026,82,123200.0
PO000711,NCC009,SP0168,22/03/2026,144,22900.0
PO001777,NCC039,SP0164,2026-03-31,225,531400.0
PO001174,NCC045,SP0077,12/08/2024,573,102900.0
PO002951,NCC022,SP0166,12/06/2026,882,234000.0
PO000038,NCC004,SP0033,20/02/2025,683,62000.0
PO002249,NCC033,SP0198,31/01/2025,515,16600.0
PO001351,NCC002,SP0122,10/01/2025,422,86100.0
PO001248,NCC005,SP0045,12/04/2025,864,125800.0
PO000093,NCC028,SP0031,22/03/2025,959,40300.0
PO001471,NCC002,SP0104,01/08/2024,404,620600.0
PO002491,NCC045,SP0049,04/27/2026,625,133700.0
PO003165,NCC017,SP0034,28/06/2025,727,144400.0
PO003429,NCC044,SP0125,25/11/2025,876,138000.0
PO002142,NCC022,SP0134,24/04/2026,819,123200.0
PO002898,NCC012,SP0108,09/07/2026,575,88700.0
PO000670,NCC041,SP0184,04/01/2026,922,141900.0
PO000060,NCC021,SP0122,27/04/2026,601,93300.0
PO003339,NCC027,SP0200,11/03/2025,684,294900.0
PO000052,NCC042,SP0045,22/01/2025,781,120400.0
PO000425,NCC015,SP0179,23/12/2024,752,163600.0
PO000361,NCC001,SP0022,24/07/2025,559,865400.0
PO002498,NCC025,SP0166,04/12/2025,80,198900.0
PO000449,NCC036,SP0038,29/01/2026,245,723700.0
PO003215,NCC010,SP0161,05/12/2025,748,57000.0
PO003312,NCC002,SP0177,11/01/2025,684,140200.0
PO000846,NCC022,SP0088,28/03/2025,698,71300.0
PO002372,NCC045,SP0064,12/01/2024,475,99800.0
PO000185,NCC043,,12/08/2024,576,440800.0
PO003199,NCC023,SP0177,26/01/2025,413,140800.0
PO000263,NCC010,SP0179,2025-09-19,795,161100.0
PO002295,NCC031,SP0104,03/03/2026,308,787800.0
PO001415,NCC017,SP0060,16/08/2025,402,20800.0
PO003239,NCC037,SP0141,21/01/2025,107,48900.0
PO003342,NCC042,SP0045,20/03/2025,799,114700.0
PO000377,NCC006,SP0171,02/04/2025,486,20100.0
PO002416,NCC030,SP0190,08/01/2026,692,30100.0
PO001237,NCC009,SP0087,03/09/2025,849,111700.0
PO003072,NCC004,SP0138,17/02/2025,331,24600.0
PO000422,NCC025,SP0218,16/02/2026,981,95800.0
PO001850,NCC021,SP0184,24/10/2024,126,168800.0
PO001110,NCC023,SP0087,16/01/2026,197,101200.0
PO001210,NCC019,SP0159,07/12/2025,888,463700.0
PO000218,NCC013,SP0072,05/08/2024,486,396100.0
PO003338,NCC031,SP0214,23/12/2024,31,36400.0
PO001336,NCC013,SP0021,08/08/2024,909,34900.0
PO003424,NCC030,,06/04/2026,795,597600.0
PO000737,NCC018,SP0137,27/06/2026,230,701600.0
PO000118,NCC019,SP0152,22/03/2026,129,112000.0
PO000887,NCC039,SP0085,20/11/2024,249,59100.0
PO000581,NCC027,SP0161,26/12/2025,618,59600.0
PO000880,NCC035,SP0067,08/02/2025,455,11200.0
PO002800,NCC028,,20/08/2025,466,141800.0
PO001508,NCC017,SP0065,31/08/2025,240,510900.0
PO001885,NCC027,,23/11/2024,562,61700.0
PO002509,NCC041,SP0082,10/03/2026,604,605000.0
PO001017,NCC026,SP0032,21/07/2025,573,111700.0
PO001744,NCC031,SP0162,25/07/2026,103,95100.0
PO001914,NCC031,SP0181,09/05/2026,978,542900.0
PO001623,NCC023,SP0106,25/09/2024,81,114900.0
PO000809,NCC003,SP0106,13/01/2025,382,157800.0
PO003478,NCC043,SP0095,23/05/2025,316,49500.0
PO000691,NCC037,,11/01/2026,443,26100.0
PO003063,NCC037,SP0038,03/09/2024,232,599600.0
PO000236,NCC020,SP0186,18/04/2026,138,690100.0
PO002431,NCC008,,18/07/2025,253,41900.0
PO000123,NCC020,SP0220,28/03/2026,599,39200.0
PO002957,NCC005,SP0129,12/12/2024,980,128900.0
PO003416,NCC014,SP0141,22/02/2026,967,42500.0
PO003089,NCC002,SP0139,10/07/2026,894,135000.0
PO000002,NCC034,SP0125,10/05/2025,958,132600.0
PO002914,NCC001,SP0011,30/11/2024,997,30400.0
PO002462,NCC024,SP0082,26/07/2026,736,502700.0
PO002933,NCC028,,02/08/2025,361,19700.0
PO003496,NCC024,SP0026,14/08/2025,681,61500.0
PO000603,NCC041,SP0007,02/10/2025,477,139300.0
PO000703,NCC045,SP0206,27/08/2024,349,35700.0
PO9900026,NCC010,SP0031,09/26/2025,930,42700.0
PO002277,NCC007,SP0031,22/09/2025,75,41300.0
PO000872,NCC008,SP0076,11/04/2026,926,52300.0
PO000273,NCC902,SP0060,19/02/2025,62,21200.0
PO9900022,NCC034,SP0205,10/08/2024,383,257900.0
PO001922,NCC030,SP0189,11/09/2024,466,93700.0
PO001453,NCC001,SP0151,26/03/2025,168,107600.0
PO000917,NCC027,SP0012,21/02/2025,922,121800.0
PO002251,NCC025,,12/26/2024,232,476900.0
PO000187,NCC041,SP0027,07/12/2024,730,52600.0
PO003187,NCC036,SP0087,10/09/2024,854,119200.0
PO002139,NCC016,SP0096,06/10/2024,140,41500.0
PO003047,NCC003,SP0176,12/01/2026,868,94400.0
PO001062,NCC039,SP0173,08/07/2026,362,98600.0
PO002243,NCC038,SP0165,09/03/2025,449,24700.0
PO001206,NCC001,SP0202,26/06/2026,90,274000.0
PO002827,NCC044,SP0030,10/07/2026,311,619600.0
PO000307,NCC033,SP0040,19/01/2026,286,115900.0
PO003433,NCC013,SP0098,10/03/2025,368,65200.0
PO000220,NCC015,SP0220,09/01/2026,606,43500.0
PO003053,NCC041,SP0098,03/11/2025,60,67100.0
PO000718,NCC044,SP0186,17/04/2025,997,660800.0
PO002287,NCC015,SP0095,04/08/2024,905,68600.0
PO002584,NCC035,SP0204,11/05/2026,460,848800.0
PO9900029,NCC014,SP0172,13/10/2024,679,491300.0
PO002756,NCC038,SP0153,25/11/2024,841,98500.0
PO001861,NCC001,SP0049,19/12/2024,78,120900.0
PO002003,NCC020,SP0147,28/05/2026,597,46100.0
PO000130,NCC034,SP0182,02/05/2026,160,78800.0
PO000413,NCC024,SP0003,05/06/2026,213,50500.0
PO001811,NCC022,SP0049,12/06/2025,712,118100.0
PO000476,NCC008,SP0112,15/02/2025,140,103400.0
PO001423,NCC019,SP0182,03/04/2026,78,60600.0
PO001067,NCC014,SP0032,28/11/2025,484,106100.0
PO002734,NCC024,SP0013,01/14/2025,80,75900.0
PO002190,NCC009,SP0164,21/09/2024,177,481300.0
PO000348,NCC905,SP0164,10/04/2025,140,459500.0
PO002007,NCC045,SP0218,11/08/2025,211,104900.0
PO001337,NCC022,SP0011,2026-01-02,489,26100.0
PO9900008,NCC007,SP0161,04/09/2024,200,61100.0
PO002404,NCC040,SP0105,18/11/2025,669,131400.0
PO003251,NCC022,SP0158,08/10/2025,346,84800.0
PO002215,NCC044,SP0143,19/07/2025,881,91500.0
PO000474,NCC038,SP0112,08/03/2026,763,90400.0
PO001319,NCC018,SP0001,05/03/2025,482,29200.0
PO001342,NCC029,SP0200,11/07/2024,173,312500.0
PO000088,NCC007,SP0195,14/02/2025,851,162300.0
PO9900025,NCC034,SP0036,06/05/2026,878,157600.0
PO002446,NCC001,SP0067,22/02/2026,128,12600.0
PO001946,NCC040,SP0084,11/07/2026,820,98900.0
PO002619,NCC042,SP0042,16/12/2024,929,117700.0
PO000654,NCC021,SP0084,13/06/2026,36,74800.0
PO001280,NCC030,SP0184,11/04/2025,122,140200.0
PO001595,NCC044,SP0076,31/03/2025,878,66300.0
PO002611,NCC037,,25/05/2025,51,60500.0
PO003232,NCC028,SP0067,30/05/2026,613,12100.0
PO002678,NCC027,SP0026,16/06/2025,238,59300.0
PO002847,NCC016,SP0042,27/07/2026,579,113700.0
PO001988,NCC040,SP0030,04/29/2025,315,573500.0
PO001202,NCC037,,07/07/2026,568,136400.0
PO002307,NCC900,SP0138,19/03/2026,162,23600.0
PO001693,NCC043,SP0140,30/06/2025,565,159400.0
PO001631,NCC045,SP0122,05/09/2024,105,74400.0
PO002240,NCC021,SP0042,21/07/2025,619,112700.0
PO000583,NCC043,SP0026,15/02/2025,720,65300.0
PO000745,NCC029,SP0047,21/03/2026,921,94600.0
PO002956,NCC012,SP0144,22/07/2026,758,126300.0
PO002750,NCC023,SP0181,31/01/2025,842,452700.0
PO000866,NCC017,SP0063,06/09/2025,591,55100.0
PO001168,NCC044,SP0128,04/09/2026,982,135700.0
PO000388,NCC031,SP0159,08/30/2025,628,412500.0
PO000091,NCC034,SP0170,01/11/2025,335,138700.0
PO000556,NCC017,SP0009,21/08/2024,921,265600.0
PO000962,NCC038,SP0030,27/06/2026,596,546400.0
PO000366,NCC025,SP0203,16/01/2026,719,628200.0
PO001754,NCC039,SP0076,25/05/2026,747,58700.0
PO003108,NCC022,SP0045,27/09/2024,342,119100.0
PO000945,NCC003,SP0146,22/08/2024,131,55900.0
PO002733,NCC037,SP0006,01/06/2025,111,668700.0
PO001385,NCC004,SP0078,31/05/2025,29,95500.0
PO002059,NCC029,SP0151,09/07/2025,665,128700.0
PO002911,NCC006,SP0200,03/12/2024,716,339400.0
PO003013,NCC022,SP0055,13/12/2024,780,137800.0
PO001535,NCC043,SP0058,20/07/2025,342,31500.0
PO003212,NCC014,SP0180,27/05/2026,198,862900.0
PO002924,NCC042,SP0018,11/10/2025,543,611800.0
PO001077,NCC016,SP0090,01/11/2025,889,460300.0
PO001681,NCC020,,25/10/2024,464,922700.0
PO000051,NCC009,SP0027,29/03/2025,469,53600.0
PO002987,NCC044,SP0157,13/11/2025,835,173500.0
PO001825,NCC025,SP0070,2026-03-20,919,104000.0
PO000457,NCC016,SP0214,17/07/2025,966,40700.0
PO003090,NCC020,SP0084,23/05/2026,185,104200.0
PO003118,NCC043,SP0141,30/09/2025,644,53800.0
PO000671,NCC036,,2026-04-30,655,61000.0
PO002117,NCC029,SP0055,02/07/2026,307,169700.0
PO001232,NCC003,SP0006,08/05/2026,293,580700.0
PO000145,NCC015,SP0219,04/11/2024,140,45400.0
PO002448,NCC013,SP0050,24/11/2025,530,483900.0
PO001338,NCC026,SP0146,05/05/2025,162,57800.0
PO000528,NCC041,SP0009,05/04/2026,738,314300.0
PO001678,NCC032,SP0031,29/09/2025,102,40900.0
PO001816,NCC029,SP0188,01/02/2025,996,77600.0
PO003139,NCC005,SP0218,22/07/2026,105,112300.0
PO001762,NCC038,SP0031,12/11/2024,787,38800.0
PO001711,NCC908,SP0019,15/12/2025,39,115000.0
PO000424,NCC025,,2026-06-12,457,29700.0
PO001673,NCC031,SP0096,10/08/2025,815,39500.0
PO001008,NCC020,SP0013,09/29/2024,265,80500.0
PO003135,NCC031,SP0173,06/07/2025,943,104800.0
PO003390,NCC028,SP0213,30/05/2025,457,25100.0
PO000628,NCC037,SP0152,01/11/2025,110,103900.0
PO000547,NCC005,SP0036,09/17/2025,597,158500.0
PO003391,NCC045,SP0064,08/01/2026,474,120200.0
PO001745,NCC022,SP0004,12/08/2025,497,132800.0
PO001283,NCC045,SP0205,16/12/2024,144,308600.0
PO9900039,NCC033,SP0171,20/07/2026,833,20400.0
PO002793,NCC042,SP0021,13/12/2025,682,37000.0
PO002335,NCC035,SP0154,27/01/2026,353,25000.0
PO001672,NCC024,SP0171,27/06/2026,277,20700.0
PO002492,NCC014,SP0163,14/09/2025,472,107900.0
PO003210,NCC008,SP0199,11/04/2026,426,93000.0
PO002519,NCC014,SP0123,11/11/2024,56,161800.0
PO000907,NCC021,SP0034,21/08/2025,622,146400.0
PO000350,NCC043,SP0115,27/07/2025,996,20800.0
PO003056,NCC008,SP0109,30/03/2026,802,507700.0
PO003107,NCC027,SP0078,01/06/2026,782,117900.0
PO001588,NCC014,SP0071,01/09/2024,329,423400.0
PO002994,NCC035,SP0061,17/06/2025,547,155600.0
PO001990,NCC040,SP0072,19/09/2025,393,414700.0
PO000054,NCC008,SP0140,16/05/2025,373,162700.0
PO002804,NCC023,SP0219,25/12/2025,535,40500.0
PO001156,NCC005,SP0064,27/07/2026,613,113900.0
PO001359,NCC043,SP0148,17/04/2026,889,36300.0
PO002759,NCC009,SP0105,11/03/2026,332,125600.0
PO000384,NCC012,SP0162,19/12/2024,337,104000.0
PO002367,NCC014,SP0089,2025-08-11,289,97700.0
PO000160,NCC004,,07/01/2026,343,142200.0
PO001298,NCC034,SP0089,11/09/2024,742,95200.0
PO001455,NCC041,SP0119,27/03/2025,742,145900.0
PO000481,NCC043,SP0009,10/06/2026,78,291800.0
PO000645,NCC007,SP0134,07/12/2024,862,102400.0
PO003457,NCC015,SP0038,30/10/2025,542,702600.0
PO002228,NCC042,SP0138,08/03/2026,277,23100.0
PO001032,NCC003,SP0033,09/09/2025,436,72300.0
PO002041,NCC042,SP0014,21/04/2026,587,400800.0
PO002024,NCC007,SP0050,13/09/2024,55,485200.0
PO000840,NCC023,SP0173,04/04/2026,450,83200.0
PO000586,NCC007,SP0204,27/11/2025,200,871300.0
PO000009,NCC043,SP0010,05/10/2024,235,558400.0
PO000373,NCC024,SP0035,08/01/2025,961,565300.0
PO000592,NCC043,SP0055,25/10/2024,225,124200.0
PO000222,NCC010,SP0212,26/08/2024,245,140700.0
PO002950,NCC042,SP0018,06/06/2026,270,569000.0
PO001705,NCC042,SP0073,14/09/2024,100,71000.0
PO002560,NCC029,SP0140,22/01/2025,480,165100.0
PO001367,NCC003,SP0091,22/11/2025,370,43500.0
PO000823,NCC013,SP0145,30/05/2025,807,91800.0
PO000572,NCC041,SP0197,27/07/2025,29,583700.0
PO002253,NCC040,SP0054,19/07/2025,170,92500.0
PO002919,NCC016,SP0056,25/07/2026,474,44500.0
PO001270,NCC030,SP0162,22/07/2025,733,113500.0
PO002714,NCC042,SP0066,22/07/2026,235,304400.0
PO002438,NCC023,SP0212,03/29/2025,405,156500.0
PO002869,NCC039,SP0026,13/07/2025,114,64500.0
PO002667,NCC034,SP0217,21/12/2025,85,130100.0
PO003303,NCC027,SP0182,24/06/2026,749,82600.0
PO001143,NCC043,SP0139,02/08/2025,322,135000.0
PO001027,NCC003,SP0047,26/01/2025,837,96700.0
PO002088,NCC042,SP0048,27/06/2025,490,41600.0
PO000902,NCC040,SP0187,15/11/2025,211,116100.0
PO002926,NCC035,SP0188,16/12/2024,326,100300.0
PO002763,NCC043,SP0096,01/08/2024,726,44400.0
PO001569,NCC042,SP0202,24/10/2025,706,260000.0
PO002459,NCC040,SP0102,12/26/2024,627,485900.0
PO000757,NCC015,SP0200,27/07/2026,680,309800.0
PO000853,NCC030,SP0109,16/04/2026,306,631900.0
PO000513,NCC042,SP0094,07/07/2025,114,102300.0
PO000191,NCC001,SP0213,25/05/2026,63,23800.0
PO002807,NCC008,SP0162,27/04/2025,968,90300.0
PO000535,NCC004,SP0017,05/07/2026,633,43100.0
PO001396,NCC038,SP0076,03/01/2026,986,68800.0
PO001874,NCC002,SP0035,16/06/2025,306,493600.0
PO001928,NCC034,SP0162,22/08/2025,181,117200.0
PO003426,NCC011,SP0086,25/03/2025,588,119400.0
PO002202,NCC030,SP0172,17/06/2026,666,423400.0
PO002337,NCC025,SP0212,16/07/2026,76,159600.0
PO000113,NCC905,SP0040,06/07/2025,456,110300.0
PO001870,NCC042,SP0105,21/09/2025,270,106700.0
PO003202,NCC018,SP0166,20/12/2024,949,220700.0
PO001551,NCC023,SP0164,23/12/2024,97,559500.0
PO000752,NCC018,SP0139,04/20/2025,641,110200.0
PO003228,NCC003,SP0016,27/06/2026,521,568900.0
PO001620,NCC040,SP0009,09/10/2024,225,284900.0
PO001049,NCC014,SP0062,17/12/2024,825,163600.0
PO001019,NCC033,SP0194,29/05/2025,523,104100.0
PO001913,NCC031,SP0024,07/06/2025,33,61600.0
PO000548,NCC038,SP0007,29/12/2024,524,157500.0
PO002609,NCC026,SP0058,25/04/2025,893,30800.0
PO000789,NCC016,SP0173,08/05/2025,545,80100.0
PO001963,NCC036,SP0106,17/02/2025,298,147200.0
PO003071,NCC004,SP0005,09/02/2026,647,168400.0
PO000804,NCC016,SP0199,10/02/2026,911,100600.0
PO002739,NCC006,SP0061,30/04/2025,827,117600.0
PO002071,NCC037,SP0216,22/05/2025,209,58200.0
PO001524,NCC033,SP0149,23/05/2025,677,849300.0
PO002852,NCC004,SP0171,15/06/2026,963,19900.0
PO003159,NCC905,SP0074,09/11/2025,330,721400.0
PO003255,NCC040,SP0038,16/06/2026,278,633200.0
PO000334,NCC008,SP0148,11/06/2025,209,37200.0
PO001517,NCC030,SP0175,27/09/2025,55,20000.0
PO002445,NCC006,SP0139,06/17/2025,570,113400.0
PO003110,NCC012,SP0033,13/07/2025,527,70900.0
PO000231,NCC008,SP0197,12/05/2025,896,479800.0
PO000923,NCC007,SP0155,24/07/2026,809,169000.0
PO002982,NCC044,SP0134,29/07/2026,617,119400.0
PO000921,NCC026,SP0063,09/07/2025,975,57100.0
PO000323,NCC004,SP0034,07/03/2025,95,146700.0
PO002858,NCC037,SP0200,14/01/2025,709,297500.0
PO000493,NCC005,SP0114,14/02/2026,344,63000.0
PO001591,NCC027,SP0096,30/04/2026,716,46200.0
PO003221,NCC013,SP0060,28/06/2025,463,21700.0
PO002031,NCC029,SP0035,28/01/2026,599,559300.0
PO002090,NCC027,SP0058,21/02/2026,257,33000.0
PO001904,NCC045,SP0036,30/01/2026,440,172900.0
PO001372,NCC042,SP0141,14/08/2025,448,45900.0
PO002558,NCC037,SP0039,20/05/2026,295,16200.0
PO001728,NCC009,SP0208,20/06/2026,222,76400.0
PO001865,NCC008,SP0190,25/07/2025,439,29600.0
PO003480,NCC033,SP0042,05/04/2025,605,105600.0
PO003242,NCC002,SP0181,21/01/2026,330,451800.0
PO001219,NCC002,SP0129,09/03/2025,976,151200.0
PO002975,NCC021,SP0004,23/11/2024,754,116400.0
PO001958,NCC012,SP0081,05/06/2026,139,31000.0
PO003140,NCC001,SP0047,16/07/2025,394,99800.0
PO001553,NCC016,SP0156,08/03/2026,302,85500.0
