MaDonHang,MaKhachHang,NgayDatHang,KenhBan,NhanVienBanHang,TrangThai
DH000593,KH0151,2025-11-06 10:14:00,Showroom,NV30,Đã giao
DH003856,KH0213,2025-11-06 11:26:00,Showroom,NV27,Đã giao
DH006996,KH0140,2025-11-06 11:29:00,TMĐT - Tiki,NV26,Đã giao
DH003887,KH0306,2025-11-06 11:41:00,Đại lý,NV28,Đã giao
DH004920,KH0296,2025-11-06 11:42:00,TMĐT - Lazada,NV10,Trả hàng
DH005835,KH0044,2025-11-06 16:36:00,Bán lẻ trực tiếp,NV02,Đã giao
DH001614,KH0026,2025-11-06 16:51:00,Đại lý,NV20,Đã giao
DH002361,KH0094,2025-11-06 20:18:00,Bán lẻ trực tiếp,NV17,Đã giao
DH005597,KH0447,2025-11-06 20:37:00,TMĐT - Shopee,NV26,Đã giao
DH005692,KH0230,2025-11-06 21:48:00,Showroom,NV05,Đã giao
DH009013,KH0155,2025-11-07 02:30:00,TMĐT - Lazada,NV29,Đang xử lý
DH010187,KH0327,2025-11-07 02:36:00,TMĐT - Lazada,NV19,Đã giao
DH007940,KH0409,2025-11-07 03:47:00,Đại lý,NV29,Trả hàng
DH001203,KH0246,2025-11-07 03:52:00,Showroom,NV10,Trả hàng
DH000097,KH0366,2025-11-07 07:02:00,TMĐT - Shopee,NV13,Đã giao
DH005603,KH0035,2025-11-07 08:07:00,Showroom,NV22,Đang xử lý
DH002716,KH0409,2025-11-07 08:11:00,TMĐT - Tiki,NV15,Đang xử lý
DH001643,KH0242,2025-11-07 09:27:00,Đại lý,NV20,Trả hàng
DH001217,KH0002,2025-11-07 09:36:00,Showroom,NV13,Đã giao
DH007715,KH0128,2025-11-07 09:56:00,Đại lý,NV03,Đã giao
DH002608,KH0241,2025-11-07 11:13:00,TMĐT - Tiki,NV27,Đã giao
DH010531,KH0114,2025-11-07 11:38:00,Đại lý,NV24,Đã giao
DH011717,KH0365,2025-11-07 11:39:00,TMĐT - Lazada,NV30,Đã giao
DH011557,KH0155,2025-11-07 12:51:00,TMĐT - Tiki,NV10,Đã giao
DH006097,KH0447,2025-11-07 14:04:00,TMĐT - Shopee,NV30,Đã giao
DH003928,KH0116,2025-11-07 15:07:00,Showroom,NV30,Đã giao
DH010358,KH0231,2025-11-07 15:08:00,Bán lẻ trực tiếp,NV28,Đã giao
DH003087,KH0086,2025-11-07 17:52:00,Đại lý,NV13,Đã giao
DH008912,KH0257,2025-11-07 18:54:00,Bán lẻ trực tiếp,NV09,Đã giao
DH003610,KH0192,2025-11-07 22:27:00,TMĐT - Lazada,NV20,Đã giao
DH005576,KH0273,2025-11-07 23:45:00,Bán lẻ trực tiếp,NV14,Đã giao
DH008789,KH0306,2025-11-08 00:00:00,Showroom,NV28,Đang xử lý
DH010860,KH0317,2025-11-08 02:22:00,TMĐT - Tiki,NV17,Đã giao
DH009003,KH0191,2025-11-08 03:08:00,Showroom,NV29,Đã giao
DH003665,KH0186,2025-11-08 03:24:00,Showroom,NV03,Đang xử lý
DH009640,KH0151,2025-11-08 03:36:00,TMĐT - Tiki,NV11,Đã giao
DH006307,KH0359,2025-11-08 04:41:00,Bán lẻ trực tiếp,NV22,Đã giao
DH006672,KH0193,2025-11-08 05:31:00,TMĐT - Lazada,NV16,Đang xử lý
DH009068,KH0009,2025-11-08 05:37:00,TMĐT - Shopee,NV30,Mới
DH004728,KH0227,2025-11-08 06:31:00,Đại lý,NV19,Đang xử lý
DH000910,KH0257,2025-11-08 07:15:00,Showroom,NV09,Trả hàng
DH003923,KH0246,2025-11-08 07:37:00,TMĐT - Lazada,NV22,Đã giao
DH005600,KH0293,2025-11-08 07:47:00,TMĐT - Lazada,NV25,Đã giao
DH008319,KH0391,2025-11-08 09:11:00,TMĐT - Shopee,NV16,Đã giao
DH008263,KH0075,2025-11-08 11:05:00,TMĐT - Tiki,NV11,Đã giao
DH005918,KH0028,2025-11-08 12:33:00,TMĐT - Tiki,NV13,Đã giao
DH010298,KH0262,2025-11-08 13:48:00,Showroom,NV05,Đã giao
DH005341,KH0389,2025-11-08 14:57:00,Đại lý,NV09,Đã giao
DH008274,KH0436,2025-11-08 17:08:00,TMĐT - Tiki,NV19,Đã giao
DH007662,KH0278,2025-11-08 19:15:00,TMĐT - Lazada,NV22,Đã giao
DH004995,KH0277,2025-11-08 19:30:00,Bán lẻ trực tiếp,NV21,Đã giao
DH009057,KH0391,2025-11-08 22:52:00,Showroom,NV14,Mới
DH011664,KH0442,2025-11-08 23:35:00,Showroom,NV22,Trả hàng
DH006668,KH0135,2025-11-09 02:50:00,TMĐT - Tiki,NV05,Đã giao
DH000265,KH0075,2025-11-09 03:00:00,TMĐT - Lazada,NV21,Đã giao
DH000973,KH0248,2025-11-09 04:01:00,TMĐT - Tiki,NV04,Đã giao
DH007228,KH0242,2025-11-09 07:00:00,TMĐT - Lazada,NV04,Đang xử lý
DH002123,KH0262,2025-11-09 08:24:00,TMĐT - Tiki,NV29,Đang xử lý
DH007398,KH0155,2025-11-09 12:24:00,TMĐT - Lazada,NV07,Mới
DH001459,KH0409,2025-11-09 13:13:00,Showroom,NV14,Đã giao
DH011695,KH0274,2025-11-09 14:01:00,TMĐT - Shopee,NV03,Đã giao
DH007390,KH0258,2025-11-09 15:21:00,TMĐT - Lazada,NV01,Mới
DH003867,KH0211,2025-11-09 18:17:00,TMĐT - Lazada,NV14,Đã giao
DH002731,KH0035,2025-11-09 18:26:00,Bán lẻ trực tiếp,NV13,Đã hủy
DH007837,KH0001,2025-11-09 18:56:00,TMĐT - Lazada,NV05,Đang xử lý
DH008666,KH0105,2025-11-09 19:47:00,TMĐT - Lazada,NV07,Đang xử lý
DH005824,KH0111,2025-11-09 20:46:00,Showroom,NV14,Đã giao
DH003182,KH0054,2025-11-09 21:16:00,Bán lẻ trực tiếp,NV18,Đã giao
DH003913,KH0374,2025-11-09 23:11:00,TMĐT - Lazada,NV22,Đã giao
DH010090,KH0328,2025-11-10 00:58:00,Showroom,NV26,Đã giao
DH009949,KH0065,2025-11-10 02:32:00,TMĐT - Lazada,NV18,Đã giao
DH011878,KH0314,2025-11-10 04:00:00,TMĐT - Lazada,NV21,Đã giao
DH011228,KH0413,2025-11-10 06:21:00,TMĐT - Lazada,NV16,Đã giao
DH010223,KH0391,2025-11-10 07:28:00,TMĐT - Lazada,NV21,Đã hủy
DH004964,KH0089,2025-11-10 07:48:00,TMĐT - Tiki,NV19,Đã giao
DH009888,KH0399,2025-11-10 08:04:00,Showroom,NV09,Đã giao
DH004917,KH0211,2025-11-10 11:05:00,TMĐT - Tiki,NV29,Đã giao
DH011440,KH0087,2025-11-10 12:56:00,Đại lý,NV09,Đã giao
DH010448,KH0249,2025-11-10 14:42:00,TMĐT - Shopee,NV02,Đã giao
DH010071,KH0071,2025-11-10 15:03:00,Đại lý,NV01,Đã giao
DH008788,KH0406,2025-11-10 16:04:00,TMĐT - Shopee,NV06,Đã giao
DH006316,KH0147,2025-11-10 16:33:00,Showroom,NV13,Đang xử lý
DH000208,KH0306,2025-11-10 16:35:00,Đại lý,NV27,Đang xử lý
DH007112,KH0012,2025-11-10 17:32:00,TMĐT - Tiki,NV08,Đã giao
DH007080,KH0306,2025-11-10 17:45:00,Bán lẻ trực tiếp,NV29,Trả hàng
DH010627,KH0227,2025-11-10 18:59:00,Đại lý,NV03,Đã hủy
DH005631,KH0377,2025-11-10 20:14:00,TMĐT - Tiki,NV27,Đã giao
DH009225,KH0349,2025-11-11 01:44:00,TMĐT - Lazada,NV10,Đã giao
DH008284,KH0262,2025-11-11 01:56:00,Showroom,NV10,Đã giao
DH007439,KH0359,2025-11-11 05:13:00,Showroom,NV11,Đã giao
DH006226,KH0413,2025-11-11 05:34:00,TMĐT - Tiki,NV12,Đã giao
DH008803,KH0412,2025-11-11 07:19:00,Showroom,NV06,Trả hàng
DH009191,KH0396,2025-11-11 07:32:00,Showroom,NV23,Đã giao
DH005091,KH0366,2025-11-11 09:54:00,TMĐT - Tiki,NV01,Đã hủy
DH009837,KH0227,2025-11-11 12:45:00,Đại lý,NV25,Đã giao
DH005899,KH0189,2025-11-11 13:07:00,TMĐT - Shopee,NV03,Đã giao
DH000043,KH0234,2025-11-11 15:55:00,TMĐT - Shopee,NV15,Đã giao
DH004168,KH0200,2025-11-11 16:16:00,TMĐT - Lazada,NV25,Đã giao
DH010909,KH0314,2025-11-11 17:02:00,Bán lẻ trực tiếp,NV29,Đã giao
DH004566,KH0002,2025-11-11 17:56:00,TMĐT - Lazada,NV25,Đã giao
DH009800,KH0249,2025-11-11 19:31:00,TMĐT - Tiki,NV06,Đã giao
DH008138,KH0367,2025-11-11 22:43:00,TMĐT - Lazada,NV04,Đã giao
DH000372,KH0382,2025-11-12 01:02:00,Showroom,NV01,Đã giao
DH010658,KH0053,2025-11-12 01:13:00,TMĐT - Lazada,NV13,Đã giao
DH008408,KH0367,2025-11-12 02:31:00,TMĐT - Lazada,NV04,Đang xử lý
DH002706,KH0368,2025-11-12 03:57:00,TMĐT - Shopee,NV09,Đã giao
DH000696,KH0063,2025-11-12 04:23:00,Đại lý,NV25,Đã giao
DH006427,KH0391,2025-11-12 05:13:00,TMĐT - Tiki,NV30,Trả hàng
DH006178,KH0227,2025-11-12 05:15:00,Bán lẻ trực tiếp,NV14,Đang xử lý
DH010283,KH0113,2025-11-12 05:33:00,TMĐT - Tiki,NV16,Đã giao
DH008821,KH0245,2025-11-12 08:09:00,TMĐT - Tiki,NV11,Mới
DH000684,KH0344,2025-11-12 09:29:00,TMĐT - Shopee,NV19,Đã giao
DH006850,KH0034,2025-11-12 09:41:00,TMĐT - Lazada,NV01,Đã giao
DH003604,KH0241,2025-11-12 11:49:00,TMĐT - Shopee,NV11,Đã giao
DH003890,KH0448,2025-11-12 12:55:00,TMĐT - Tiki,NV22,Mới
DH001653,KH0273,2025-11-12 15:20:00,TMĐT - Shopee,NV16,Đã giao
DH010571,KH0116,2025-11-12 15:58:00,TMĐT - Lazada,NV17,Đã giao
DH010497,KH0035,2025-11-12 16:18:00,Showroom,NV24,Đã giao
DH000342,KH0447,2025-11-12 17:03:00,TMĐT - Shopee,NV20,Đã giao
DH010960,KH0204,2025-11-12 22:39:00,TMĐT - Lazada,NV19,Đã giao
DH004690,KH0243,2025-11-12 23:15:00,Showroom,NV04,Đã giao
DH008270,KH0155,2025-11-13 00:47:00,Bán lẻ trực tiếp,NV09,Đã giao
DH005362,KH0173,2025-11-13 02:06:00,Bán lẻ trực tiếp,NV13,Đang xử lý
DH002635,KH0113,2025-11-13 03:12:00,TMĐT - Lazada,NV23,Trả hàng
DH007512,KH0070,2025-11-13 03:22:00,TMĐT - Shopee,NV10,Đã giao
DH000465,KH0314,2025-11-13 05:41:00,Showroom,NV27,Đang xử lý
DH010943,KH0103,2025-11-13 06:00:00,TMĐT - Lazada,NV07,Đã giao
DH010640,KH0035,2025-11-13 07:02:00,TMĐT - Lazada,NV15,Đã giao
DH007555,KH0166,2025-11-13 07:36:00,Bán lẻ trực tiếp,NV30,Đã giao
DH004226,KH0042,2025-11-13 08:07:00,TMĐT - Shopee,NV13,Đã giao
DH007633,KH0327,2025-11-13 08:36:00,TMĐT - Tiki,NV28,Đã hủy
DH000461,KH0341,2025-11-13 10:03:00,TMĐT - Tiki,NV05,Đã giao
DH000636,KH0406,2025-11-13 11:29:00,Đại lý,NV27,Đã giao
DH009979,KH0447,2025-11-13 11:52:00,TMĐT - Lazada,NV12,Đã giao
DH010740,KH0194,2025-11-13 12:39:00,Bán lẻ trực tiếp,NV14,Đã giao
DH003108,KH0262,2025-11-13 12:44:00,Đại lý,NV18,Đã giao
DH003520,KH0325,2025-11-13 12:49:00,TMĐT - Lazada,NV13,Đã giao
DH011659,KH0422,2025-11-13 13:57:00,Bán lẻ trực tiếp,NV19,Đã giao
DH011799,KH0258,2025-11-13 14:26:00,TMĐT - Tiki,NV26,Đã giao
DH008421,KH0217,2025-11-13 14:44:00,TMĐT - Shopee,NV04,Trả hàng
DH011520,KH0218,2025-11-13 16:10:00,Bán lẻ trực tiếp,NV07,Đã giao
DH009879,KH0141,2025-11-13 16:28:00,TMĐT - Lazada,NV03,Mới
DH010872,KH0055,2025-11-13 16:59:00,TMĐT - Lazada,NV23,Đã giao
DH011456,KH0430,2025-11-13 17:36:00,TMĐT - Lazada,NV16,Đã hủy
DH009178,KH0179,2025-11-13 18:16:00,Đại lý,NV02,Đang xử lý
DH001632,KH0262,2025-11-13 20:48:00,Đại lý,NV19,Đã giao
DH007553,KH0051,2025-11-13 21:03:00,TMĐT - Lazada,NV29,Mới
DH003816,KH0359,2025-11-14 00:20:00,Đại lý,NV01,Đã giao
DH001123,KH0248,2025-11-14 02:15:00,Bán lẻ trực tiếp,NV18,Đã giao
DH002139,KH0239,2025-11-14 02:21:00,TMĐT - Shopee,NV08,Đang xử lý
DH001025,KH0179,2025-11-14 03:52:00,TMĐT - Tiki,NV02,Đã giao
DH009789,KH0010,2025-11-14 04:23:00,TMĐT - Lazada,NV19,Đã giao
DH011452,KH0227,2025-11-14 06:56:00,Đại lý,NV04,Đã giao
DH011505,KH0306,2025-11-14 07:06:00,TMĐT - Tiki,NV15,Đã giao
DH007745,KH0063,2025-11-14 12:21:00,Bán lẻ trực tiếp,NV06,Trả hàng
DH008603,KH0306,2025-11-14 13:01:00,Đại lý,NV26,Đã giao
DH001693,KH0141,2025-11-14 13:43:00,TMĐT - Tiki,NV13,Đã giao
DH003641,KH0140,2025-11-14 13:49:00,Bán lẻ trực tiếp,NV22,Mới
DH010261,KH0402,2025-11-14 15:02:00,TMĐT - Lazada,NV30,Đã giao
DH010590,KH0140,2025-11-14 18:40:00,TMĐT - Lazada,NV25,Đang xử lý
DH011512,KH0412,2025-11-14 19:19:00,TMĐT - Lazada,NV22,Đã giao
DH003766,KH0140,2025-11-14 20:38:00,TMĐT - Tiki,NV21,Trả hàng
DH001724,KH0070,2025-11-14 22:42:00,Showroom,NV22,Đã giao
DH007844,KH0315,2025-11-15 00:19:00,Bán lẻ trực tiếp,NV19,Đã giao
DH001073,KH0367,2025-11-15 02:00:00,Showroom,NV28,Đang xử lý
DH003929,KH0198,2025-11-15 02:30:00,Bán lẻ trực tiếp,NV24,Đã giao
DH011432,KH0134,2025-11-15 03:12:00,TMĐT - Tiki,NV30,Đã giao
DH003925,KH0212,2025-11-15 03:34:00,Bán lẻ trực tiếp,NV01,Đã giao
DH004412,KH0052,2025-11-15 03:42:00,Showroom,NV17,Đã giao
DH005636,KH0222,2025-11-15 04:01:00,TMĐT - Tiki,NV17,Đã giao
DH005398,KH0155,2025-11-15 04:45:00,TMĐT - Tiki,NV12,Đã giao
DH001612,KH0179,2025-11-15 07:23:00,TMĐT - Tiki,NV23,Đã giao
DH008495,KH0442,2025-11-15 08:01:00,TMĐT - Tiki,NV22,Đã giao
DH005271,KH0199,2025-11-15 08:31:00,TMĐT - Shopee,NV13,Đã giao
DH009566,KH0262,2025-11-15 09:16:00,Bán lẻ trực tiếp,NV30,Đã giao
DH003383,KH0391,2025-11-15 13:14:00,TMĐT - Lazada,NV05,Đã giao
DH000548,KH0314,2025-11-15 13:15:00,TMĐT - Shopee,NV30,Đã giao
DH010169,KH0305,2025-11-15 13:35:00,TMĐT - Shopee,NV07,Đã giao
DH004175,KH0081,2025-11-15 13:35:00,Đại lý,NV13,Đã giao
DH003630,KH0267,2025-11-15 17:11:00,TMĐT - Lazada,NV01,Đã giao
DH005701,KH0306,2025-11-15 17:44:00,TMĐT - Tiki,NV06,Đã giao
DH001536,KH0428,2025-11-15 18:07:00,TMĐT - Lazada,NV17,Đã giao
DH006213,KH0155,2025-11-15 18:25:00,Bán lẻ trực tiếp,NV03,Đã giao
DH004261,KH0207,2025-11-15 18:55:00,Showroom,NV27,Đã giao
DH009857,KH0262,2025-11-15 19:17:00,TMĐT - Lazada,NV23,Đã giao
DH007999,KH0126,2025-11-15 19:28:00,Đại lý,NV13,Đã giao
DH000832,KH0241,2025-11-15 21:06:00,TMĐT - Lazada,NV22,Đã giao
DH002796,KH0325,2025-11-15 21:07:00,Đại lý,NV29,Đã giao
DH007783,KH0323,2025-11-15 23:26:00,TMĐT - Tiki,NV19,Đã giao
DH006440,KH0201,2025-11-16 02:13:00,Bán lẻ trực tiếp,NV21,Đã giao
DH008443,KH0253,2025-11-16 02:41:00,TMĐT - Shopee,NV02,Đã giao
DH000299,KH0262,2025-11-16 03:22:00,Showroom,NV12,Đã giao
DH009916,KH0155,2025-11-16 04:53:00,Showroom,NV09,Đang xử lý
DH001074,KH0003,2025-11-16 04:55:00,TMĐT - Shopee,NV09,Đã giao
DH002358,KH0297,2025-11-16 05:29:00,TMĐT - Shopee,NV13,Đang xử lý
DH004736,KH0413,2025-11-16 06:26:00,Bán lẻ trực tiếp,NV17,Đã giao
DH010230,KH0154,2025-11-16 07:05:00,TMĐT - Shopee,NV18,Đã giao
DH003635,KH0391,2025-11-16 07:16:00,Showroom,NV17,Đã giao
DH004086,KH0402,2025-11-16 08:32:00,Đại lý,NV04,Đã giao
DH006760,KH0306,2025-11-16 11:15:00,TMĐT - Tiki,NV16,Đã giao
DH005934,KH0390,2025-11-16 12:27:00,Đại lý,NV30,Đã giao
DH002585,KH0157,2025-11-16 15:34:00,TMĐT - Shopee,NV23,Đã giao
DH005529,KH0105,2025-11-16 15:35:00,TMĐT - Tiki,NV30,Đã giao
DH002411,KH0353,2025-11-16 21:23:00,TMĐT - Tiki,NV14,Trả hàng
DH003875,KH0196,2025-11-16 22:28:00,Bán lẻ trực tiếp,NV16,Đang xử lý
DH000369,KH0035,2025-11-16 23:15:00,Đại lý,NV05,Đã giao
DH002629,KH0183,2025-11-16 23:48:00,TMĐT - Shopee,NV07,Đã giao
DH000408,KH0314,2025-11-17 01:21:00,TMĐT - Shopee,NV14,Đã giao
DH007334,KH0429,2025-11-17 01:23:00,Bán lẻ trực tiếp,NV19,Đã giao
DH005065,KH0314,2025-11-17 02:36:00,Bán lẻ trực tiếp,NV15,Đã giao
DH010802,KH0108,2025-11-17 04:05:00,Đại lý,NV27,Đã giao
DH005118,KH0391,2025-11-17 05:07:00,Showroom,NV23,Đã giao
DH003431,KH0285,2025-11-17 07:24:00,TMĐT - Tiki,NV01,Đang xử lý
DH006549,KH0442,2025-11-17 08:31:00,Bán lẻ trực tiếp,NV30,Đã giao
DH007199,KH0175,2025-11-17 08:44:00,Đại lý,NV08,Đang xử lý
DH001959,KH0242,2025-11-17 08:44:00,Bán lẻ trực tiếp,NV13,Mới
DH004026,KH0409,2025-11-17 11:01:00,Showroom,NV10,Đang xử lý
DH010459,KH0227,2025-11-17 11:31:00,Showroom,NV05,Đã giao
DH011193,KH0391,2025-11-17 15:00:00,TMĐT - Shopee,NV14,Đã giao
DH003468,KH0155,2025-11-17 15:08:00,TMĐT - Tiki,NV25,Đã giao
DH005009,KH0330,2025-11-17 15:11:00,Showroom,NV03,Đã giao
DH004251,KH0442,2025-11-17 21:24:00,TMĐT - Lazada,NV14,Đã giao
DH005936,KH0054,2025-11-17 22:06:00,Bán lẻ trực tiếp,NV03,Đã giao
DH001636,KH0193,2025-11-17 22:30:00,TMĐT - Shopee,NV11,Mới
DH004294,KH0359,2025-11-17 22:41:00,TMĐT - Shopee,NV13,Đã hủy
DH010431,KH0138,2025-11-17 23:59:00,TMĐT - Lazada,NV22,Đã giao
DH006464,KH0070,2025-11-18 00:42:00,TMĐT - Shopee,NV18,Trả hàng
DH004445,KH0140,2025-11-18 01:52:00,Đại lý,NV15,Đã giao
DH008676,KH0448,2025-11-18 02:33:00,Bán lẻ trực tiếp,NV30,Đã giao
DH011941,KH0135,2025-11-18 02:42:00,TMĐT - Lazada,NV09,Đang xử lý
DH001753,KH0365,2025-11-18 03:23:00,Đại lý,NV08,Đã giao
DH000975,KH0047,2025-11-18 05:41:00,Bán lẻ trực tiếp,NV23,Đã giao
DH010896,KH0135,2025-11-18 06:23:00,TMĐT - Tiki,NV25,Đã hủy
DH005583,KH0157,2025-11-18 07:03:00,Đại lý,NV08,Đã giao
DH008605,KH0337,2025-11-18 07:33:00,TMĐT - Tiki,NV03,Đã giao
DH010117,KH0113,2025-11-18 07:37:00,TMĐT - Tiki,NV03,Đang xử lý
DH009717,KH0063,2025-11-18 08:15:00,TMĐT - Shopee,NV28,Đã giao
DH000655,KH0447,2025-11-18 09:28:00,Showroom,NV06,Đã giao
DH003376,KH0212,2025-11-18 10:16:00,TMĐT - Shopee,NV26,Mới
DH008299,KH0262,2025-11-18 10:55:00,TMĐT - Tiki,NV10,Đã hủy
DH004328,KH0155,2025-11-18 11:04:00,TMĐT - Shopee,NV07,Đã giao
DH006491,KH0349,2025-11-18 11:24:00,Bán lẻ trực tiếp,NV12,Đã giao
DH008222,KH0391,2025-11-18 11:52:00,Đại lý,NV09,Đã giao
DH002429,KH0002,2025-11-18 15:34:00,TMĐT - Shopee,NV03,Đã giao
DH004433,KH0262,2025-11-18 15:39:00,Đại lý,NV08,Đã giao
DH007982,KH0200,2025-11-18 16:46:00,Showroom,NV30,Đã giao
DH003311,KH0391,2025-11-18 16:48:00,TMĐT - Tiki,NV12,Đã giao
DH010206,KH0148,2025-11-18 17:14:00,Đại lý,NV01,Đã giao
DH003314,KH0114,2025-11-18 17:51:00,TMĐT - Shopee,NV25,Đã giao
DH008706,KH0122,2025-11-18 18:39:00,TMĐT - Lazada,NV11,Trả hàng
DH009506,KH0035,2025-11-18 19:00:00,Đại lý,NV15,Đã giao
DH005160,KH0250,2025-11-18 19:01:00,TMĐT - Shopee,NV01,Đã giao
DH008397,KH0127,2025-11-18 20:04:00,Showroom,NV21,Đã giao
DH000537,KH0314,2025-11-19 01:08:00,TMĐT - Tiki,NV09,Đã giao
DH010575,KH0088,2025-11-19 03:42:00,Showroom,NV06,Đã giao
DH009649,KH0325,2025-11-19 04:02:00,TMĐT - Tiki,NV16,Đã giao
DH001889,KH0037,2025-11-19 05:12:00,TMĐT - Tiki,NV23,Mới
DH006462,KH0229,2025-11-19 06:27:00,Showroom,NV04,Trả hàng
DH000436,KH0076,2025-11-19 06:33:00,Showroom,NV01,Đã hủy
DH005552,KH0326,2025-11-19 06:37:00,TMĐT - Tiki,NV15,Đã giao
DH011641,KH0275,2025-11-19 08:05:00,TMĐT - Tiki,NV25,Đã giao
DH008028,KH0265,2025-11-19 09:04:00,TMĐT - Shopee,NV24,Đã giao
DH008560,KH0353,2025-11-19 09:09:00,TMĐT - Lazada,NV20,Đã giao
DH001381,KH0227,2025-11-19 09:36:00,TMĐT - Shopee,NV17,Mới
DH008341,KH0140,2025-11-19 10:50:00,Showroom,NV05,Đã giao
DH004359,KH0345,2025-11-19 10:55:00,Showroom,NV13,Đã giao
DH003997,KH0052,2025-11-19 12:03:00,TMĐT - Shopee,NV13,Đã giao
DH002798,KH0307,2025-11-19 15:42:00,TMĐT - Tiki,NV05,Đã giao
DH001453,KH0446,2025-11-19 16:18:00,Bán lẻ trực tiếp,NV30,Đã giao
DH007110,KH0248,2025-11-19 17:14:00,Bán lẻ trực tiếp,NV17,Đã giao
DH011632,KH0265,2025-11-19 18:11:00,Đại lý,NV13,Đã hủy
DH005267,KH0314,2025-11-19 23:08:00,TMĐT - Lazada,NV09,Đã hủy
DH011393,KH0262,2025-11-20 00:29:00,TMĐT - Shopee,NV04,Đã giao
DH004474,KH0367,2025-11-20 00:40:00,Showroom,NV25,Đã giao
DH010277,KH0034,2025-11-20 01:54:00,Showroom,NV23,Đã giao
DH001970,KH0325,2025-11-20 02:22:00,Đại lý,NV27,Đã giao
DH002319,KH0337,2025-11-20 08:13:00,TMĐT - Lazada,NV13,Đã giao
DH004845,KH0052,2025-11-20 09:17:00,Bán lẻ trực tiếp,NV23,Đã giao
DH008030,KH0262,2025-11-20 12:31:00,Showroom,NV02,Đã giao
DH008437,KH0070,2025-11-20 14:05:00,TMĐT - Lazada,NV22,Mới
DH006160,KH0198,2025-11-20 17:18:00,Đại lý,NV22,Đã giao
DH011945,KH0421,2025-11-20 17:19:00,Showroom,NV13,Đã giao
DH006599,KH0241,2025-11-20 17:47:00,TMĐT - Lazada,NV10,Đã giao
DH008347,KH0051,2025-11-20 20:44:00,Đại lý,NV30,Đã giao
DH005967,KH0419,2025-11-20 23:07:00,Bán lẻ trực tiếp,NV05,Đã giao
DH011675,KH0231,2025-11-21 00:15:00,Đại lý,NV13,Đang xử lý
DH000200,KH0442,2025-11-21 03:47:00,Bán lẻ trực tiếp,NV26,Trả hàng
DH011629,KH0051,2025-11-21 06:20:00,Bán lẻ trực tiếp,NV28,Đã giao
DH011792,KH0366,2025-11-21 07:18:00,Showroom,NV26,Đang xử lý
DH008955,KH0189,2025-11-21 10:52:00,TMĐT - Shopee,NV19,Đã giao
DH000166,KH0204,2025-11-21 11:02:00,TMĐT - Tiki,NV02,Đang xử lý
DH009236,KH0192,2025-11-21 14:42:00,Đại lý,NV01,Đã giao
DH003546,KH0391,2025-11-21 15:25:00,Đại lý,NV22,Đã giao
DH005952,KH0198,2025-11-21 15:27:00,TMĐT - Lazada,NV26,Đã giao
DH010942,KH0119,2025-11-21 16:58:00,TMĐT - Shopee,NV27,Đã giao
DH006175,KH0421,2025-11-21 17:32:00,Showroom,NV16,Đã hủy
DH003500,KH0051,2025-11-21 21:12:00,TMĐT - Shopee,NV01,Đang xử lý
DH003697,KH0041,2025-11-21 21:25:00,Showroom,NV07,Đã giao
DH005386,KH0242,2025-11-21 22:32:00,TMĐT - Lazada,NV11,Đã giao
DH009554,KH0131,2025-11-21 22:47:00,TMĐT - Shopee,NV19,Đang xử lý
DH007060,KH0255,2025-11-21 22:48:00,TMĐT - Lazada,NV19,Đã giao
DH007299,KH0204,2025-11-21 23:00:00,TMĐT - Tiki,NV29,Đã giao
DH002868,KH0173,2025-11-22 00:38:00,TMĐT - Tiki,NV20,Đã giao
DH004891,KH0159,2025-11-22 00:56:00,TMĐT - Tiki,NV11,Đã giao
DH010350,KH0442,2025-11-22 02:26:00,Bán lẻ trực tiếp,NV12,Đã giao
DH009748,KH0044,2025-11-22 02:38:00,TMĐT - Shopee,NV25,Đã giao
DH001477,KH0227,2025-11-22 03:22:00,Đại lý,NV10,Đã giao
DH005783,KH0214,2025-11-22 03:50:00,TMĐT - Lazada,NV25,Đã giao
DH009535,KH0070,2025-11-22 03:58:00,TMĐT - Tiki,NV23,Đã hủy
DH004242,KH0260,2025-11-22 08:22:00,Showroom,NV18,Mới
DH004200,KH0391,2025-11-22 09:13:00,TMĐT - Lazada,NV07,Trả hàng
DH009217,KH0412,2025-11-22 09:56:00,TMĐT - Lazada,NV01,Đã giao
DH008099,KH0194,2025-11-22 10:27:00,TMĐT - Lazada,NV19,Đã giao
DH011366,KH0257,2025-11-22 11:19:00,TMĐT - Lazada,NV24,Đã giao
DH005522,KH0297,2025-11-22 11:41:00,TMĐT - Shopee,NV20,Đã giao
DH008075,KH0248,2025-11-22 11:46:00,Đại lý,NV04,Đã giao
DH008918,KH0198,2025-11-22 12:17:00,Bán lẻ trực tiếp,NV27,Đã hủy
DH001451,KH0389,2025-11-22 12:22:00,Đại lý,NV21,Đã giao
DH003662,KH0063,2025-11-22 12:44:00,TMĐT - Tiki,NV14,Đã giao
DH009214,KH0442,2025-11-22 12:48:00,Showroom,NV08,Đang xử lý
DH003203,KH0070,2025-11-22 16:55:00,TMĐT - Lazada,NV03,Đã giao
DH005788,KH0198,2025-11-22 18:34:00,Bán lẻ trực tiếp,NV15,Đã giao
DH000451,KH0412,2025-11-22 20:36:00,Bán lẻ trực tiếp,NV13,Đã giao
DH002024,KH0229,2025-11-22 22:02:00,TMĐT - Tiki,NV25,Đang xử lý
DH011289,KH0248,2025-11-22 22:46:00,Showroom,NV19,Trả hàng
