MaHoaDon,MaDonHang,NgayXuatHoaDon,HanThanhToan,SoTien,DaThu,ConLai
HD007185,DH008495,2025-11-17 08:01:00,2025-11-28 08:01:00,1127600.0,1127600.0,0.0
HD007186,DH005271,2025-11-17 08:31:00,2025-11-29 08:31:00,1232600.0,263500.0,969100.0
HD007187,DH009566,2025-11-17 09:16:00,2026-01-06 09:16:00,396769300.0,396769300.0,0.0
HD007188,DH003383,2025-11-15 13:14:00,2025-11-30 13:14:00,142500.0,142500.0,0.0
HD007189,DH000548,2025-11-17 13:15:00,2026-02-04 13:15:00,491540100.0,317372800.0,174167300.0
HD007190,DH010169,2025-11-15 13:35:00,2026-01-28 13:35:00,190913000.0,190913000.0,0.0
HD007191,DH004175,2025-11-16 13:35:00,2025-11-24 13:35:00,10650200.0,10650200.0,0.0
HD007192,DH003630,2025-11-16 17:11:00,2025-11-24 17:11:00,10650000.0,10650000.0,0.0
HD007193,DH005701,2025-11-15 17:44:00,2025-11-28 17:44:00,1122600.0,1122600.0,0.0
HD007194,DH001536,2025-11-17 18:07:00,2025-11-26 18:07:00,4564800.0,4112800.0,452000.0
HD007195,DH006213,2025-11-15 18:25:00,2026-01-11 18:25:00,36587800.0,36587800.0,0.0
HD007196,DH004261,2025-11-18 18:55:00,2025-11-29 18:55:00,319500.0,319500.0,0.0
HD007197,DH009857,2025-11-17 19:17:00,2026-01-03 19:17:00,160452800.0,160452800.0,0.0
HD007198,DH007999,2025-11-18 19:28:00,2026-01-16 19:28:00,168559600.0,168559600.0,0.0
HD007199,DH000832,2025-11-16 21:06:00,2026-02-08 21:06:00,510966200.0,384050100.0,126916100.0
HD007200,DH002796,2025-11-16 21:07:00,2025-11-27 21:07:00,1448600.0,1448600.0,0.0
HD007201,DH007783,2025-11-15 23:26:00,2026-01-15 23:26:00,322142100.0,264880000.0,57262100.0
HD007202,DH006440,2025-11-17 02:13:00,2026-02-03 02:13:00,186603400.0,186603400.0,0.0
HD007203,DH008443,2025-11-18 02:41:00,2025-11-30 02:41:00,4573200.0,134400.0,4438800.0
HD007204,DH000299,2025-11-17 03:22:00,2026-01-03 03:22:00,230141300.0,213301800.0,16839500.0
HD007205,DH009916,2025-11-17 04:53:00,2026-02-14 04:53:00,716798500.0,716798500.0,0.0
HD007206,DH001074,2025-11-18 04:55:00,2025-12-01 04:55:00,404000.0,404000.0,0.0
HD007207,DH002358,2025-11-19 05:29:00,2025-11-27 05:29:00,3088400.0,3088400.0,0.0
HD007208,DH004736,2025-11-17 06:26:00,2025-12-02 06:26:00,7732500.0,7732500.0,0.0
HD007209,DH010230,2025-11-19 07:05:00,2026-01-10 07:05:00,271780000.0,165014500.0,106765500.0
HD007210,DH003635,2025-11-17 07:16:00,2025-11-24 07:16:00,707200.0,467600.0,239600.0
HD007211,DH004086,2025-11-17 08:32:00,2025-11-30 08:32:00,2265300.0,2265300.0,0.0
HD007212,DH006760,2025-11-17 11:15:00,2025-11-29 11:15:00,3950200.0,3950200.0,0.0
HD007213,DH005934,2025-11-16 12:27:00,2025-11-23 12:27:00,230800.0,230800.0,0.0
HD007214,DH002585,2025-11-16 15:34:00,2026-01-07 15:34:00,554628000.0,552977300.0,1650700.0
HD007215,DH005529,2025-11-16 15:35:00,2026-01-08 15:35:00,153927600.0,153927600.0,0.0
HD007216,DH002411,2025-11-19 21:23:00,2025-12-03 21:23:00,6601100.0,4933400.0,1667700.0
HD007217,DH003875,2025-11-18 22:28:00,2025-12-02 22:28:00,807500.0,807500.0,0.0
HD007218,DH000369,2025-11-17 23:15:00,2025-11-24 23:15:00,1215000.0,914900.0,300100.0
HD007219,DH002629,2025-11-19 23:48:00,2026-01-31 23:48:00,495296600.0,495296600.0,0.0
HD007220,DH000408,2025-11-18 01:21:00,2026-01-25 01:21:00,707410600.0,607530500.0,99880100.0
HD007221,DH007334,2025-11-17 01:23:00,2026-01-31 01:23:00,119813700.0,45260000.0,74553700.0
HD007222,DH005065,2025-11-17 02:36:00,2026-01-13 02:36:00,622527200.0,340537800.0,281989400.0
HD007223,DH010802,2025-11-17 04:05:00,2026-01-16 04:05:00,574054000.0,574054000.0,0.0
HD007224,DH005118,2025-11-17 05:07:00,2025-11-24 05:07:00,1750300.0,246200.0,1504100.0
HD007225,DH003431,2025-11-18 07:24:00,2025-11-26 07:24:00,194800.0,150100.0,44700.0
HD007226,DH006549,2025-11-17 08:31:00,2025-11-26 08:31:00,8417000.0,8417000.0,0.0
HD007227,DH007199,2025-11-17 08:44:00,2026-01-30 08:44:00,304458700.0,281272500.0,23186200.0
HD007228,DH001959,2025-11-20 08:44:00,2026-02-11 08:44:00,241235100.0,241235100.0,0.0
HD007229,DH004026,2025-11-18 11:01:00,2026-01-10 11:01:00,154600800.0,72729100.0,81871700.0
HD007230,DH010459,2025-11-18 11:31:00,2025-12-03 11:31:00,6991500.0,6991500.0,0.0
HD007231,DH011193,2025-11-17 15:00:00,2025-11-30 15:00:00,9417000.0,9417000.0,0.0
HD007232,DH003468,2025-11-19 15:08:00,2026-02-10 15:08:00,361024400.0,361024400.0,0.0
HD007233,DH005009,2025-11-19 15:11:00,2026-01-17 15:11:00,231941300.0,231941300.0,0.0
HD007234,DH004251,2025-11-18 21:24:00,2025-11-29 21:24:00,3960000.0,3960000.0,0.0
HD007235,DH005936,2025-11-20 22:06:00,2025-12-03 22:06:00,8717200.0,8717200.0,0.0
HD007236,DH001636,2025-11-19 22:30:00,2025-12-04 22:30:00,11766400.0,11766400.0,0.0
HD007237,DH010431,2025-11-17 23:59:00,2025-11-29 23:59:00,10985600.0,10985600.0,0.0
HD007238,DH006464,2025-11-19 00:42:00,2026-02-17 00:42:00,356622800.0,346624900.0,9997900.0
HD007239,DH004445,2025-11-21 01:52:00,2025-12-04 01:52:00,2312000.0,2312000.0,0.0
HD007240,DH008676,2025-11-19 02:33:00,2025-11-27 02:33:00,627300.0,627300.0,0.0
HD007241,DH011941,2025-11-20 02:42:00,2026-01-17 02:42:00,575760600.0,575760600.0,0.0
HD007242,DH001753,2025-11-19 03:23:00,2025-12-03 03:23:00,5072700.0,5072700.0,0.0
HD007243,DH000975,2025-11-20 05:41:00,2025-12-02 05:41:00,1565400.0,1565400.0,0.0
HD007244,DH005583,2025-11-21 07:03:00,2026-01-14 07:03:00,79073600.0,79073600.0,0.0
HD007245,DH008605,2025-11-19 07:33:00,2025-12-01 07:33:00,2492400.0,2492400.0,0.0
HD007246,DH010117,2025-11-21 07:37:00,2026-02-10 07:37:00,459223400.0,367063800.0,92159600.0
HD007247,DH009717,2025-11-21 08:15:00,2026-01-07 08:15:00,130117000.0,22757100.0,107359900.0
HD007248,DH000655,2025-11-20 09:28:00,2025-11-28 09:28:00,103500.0,103500.0,0.0
HD007249,DH003376,2025-11-20 10:16:00,2026-01-10 10:16:00,245914000.0,245914000.0,0.0
HD007250,DH004328,2025-11-19 11:04:00,2026-01-13 11:04:00,920963300.0,367204900.0,553758400.0
HD007251,DH006491,2025-11-20 11:24:00,2025-12-04 11:24:00,1350000.0,1350000.0,0.0
HD007252,DH008222,2025-11-20 11:52:00,2025-11-27 11:52:00,4129400.0,4129400.0,0.0
HD007253,DH002429,2025-11-20 15:34:00,2026-01-24 15:34:00,137841800.0,137841800.0,0.0
HD007254,DH004433,2025-11-19 15:39:00,2026-01-24 15:39:00,227684800.0,19764300.0,207920500.0
HD007255,DH007982,2025-11-19 16:46:00,2026-01-30 16:46:00,685190800.0,336796600.0,348394200.0
HD007256,DH003311,2025-11-18 16:48:00,2025-11-30 16:48:00,1846000.0,1846000.0,0.0
HD007257,DH010206,2025-11-20 17:14:00,2025-11-30 17:14:00,4250800.0,4250800.0,0.0
HD007258,DH003314,2025-11-20 17:51:00,2025-11-29 17:51:00,2245800.0,2245800.0,0.0
HD007259,DH008706,2025-11-21 18:39:00,2026-01-26 18:39:00,346529400.0,346529400.0,0.0
HD007260,DH009506,2025-11-21 19:00:00,2025-11-29 19:00:00,2085300.0,2085300.0,0.0
HD007261,DH005160,2025-11-20 19:01:00,2025-11-30 19:01:00,1672000.0,1672000.0,0.0
HD007262,DH008397,2025-11-18 20:04:00,2025-11-26 20:04:00,4263000.0,4263000.0,0.0
HD007263,DH000537,2025-11-19 01:08:00,2026-01-19 01:08:00,326251400.0,326251400.0,0.0
HD007264,DH010575,2025-11-19 03:42:00,2025-12-03 03:42:00,14332600.0,14332600.0,0.0
HD007265,DH009649,2025-11-19 04:02:00,2025-11-30 04:02:00,767700.0,767700.0,0.0
HD007266,DH001889,2025-11-19 05:12:00,2025-11-26 05:12:00,8212700.0,8212700.0,0.0
HD007267,DH006462,2025-11-20 06:27:00,2026-02-03 06:27:00,80854600.0,80854600.0,0.0
HD007268,DH005552,2025-11-21 06:37:00,2025-12-03 06:37:00,1129500.0,1129500.0,0.0
HD007269,DH011641,2025-11-21 08:05:00,2025-12-05 08:05:00,9405000.0,9405000.0,0.0
HD007270,DH008028,2025-11-22 09:04:00,2026-01-25 09:04:00,563710300.0,563710300.0,0.0
HD007271,DH008560,2025-11-19 09:09:00,2025-12-04 09:09:00,1010000.0,1010000.0,0.0
HD007272,DH001381,2025-11-22 09:36:00,2025-12-07 09:36:00,1449000.0,1449000.0,0.0
HD007273,DH008341,2025-11-21 10:50:00,2025-12-01 10:50:00,437400.0,437400.0,0.0
HD007274,DH004359,2025-11-22 10:55:00,2025-12-05 10:55:00,4243200.0,4243200.0,0.0
HD007275,DH003997,2025-11-22 12:03:00,2025-11-29 12:03:00,5012800.0,5012800.0,0.0
HD007276,DH002798,2025-11-21 15:42:00,2026-01-20 15:42:00,446154600.0,120938400.0,325216200.0
HD007277,DH001453,2025-11-19 16:18:00,2026-01-29 16:18:00,344142100.0,170343600.0,173798500.0
HD007278,DH007110,2025-11-20 17:14:00,2026-02-17 17:14:00,426854600.0,426854600.0,0.0
HD007279,DH011393,2025-11-23 00:29:00,2026-01-17 00:29:00,135674500.0,7915200.0,127759300.0
HD007280,DH004474,2025-11-22 00:40:00,2025-12-07 00:40:00,7308000.0,7308000.0,0.0
HD007281,DH010277,2025-11-21 01:54:00,2025-12-05 01:54:00,126900.0,74900.0,52000.0
HD007282,DH001970,2025-11-23 02:22:00,2025-12-08 02:22:00,252000.0,252000.0,0.0
HD007283,DH002319,2025-11-21 08:13:00,2025-11-28 08:13:00,445100.0,445100.0,0.0
HD007284,DH004845,2025-11-23 09:17:00,2025-12-01 09:17:00,6089600.0,6089600.0,0.0
HD007285,DH008030,2025-11-20 12:31:00,2026-01-14 12:31:00,138925400.0,138925400.0,0.0
HD007286,DH008437,2025-11-23 14:05:00,2026-01-25 14:05:00,62838100.0,19510600.0,43327500.0
HD007287,DH006160,2025-11-23 17:18:00,2026-02-06 17:18:00,1040068200.0,483104600.0,556963600.0
HD007288,DH011945,2025-11-21 17:19:00,2026-01-08 17:19:00,181394600.0,153637400.0,27757200.0
HD007289,DH006599,2025-11-20 17:47:00,2026-01-19 17:47:00,524836000.0,22745900.0,502090100.0
HD007290,DH008347,2025-11-20 20:44:00,2025-12-03 20:44:00,10767000.0,1581400.0,9185600.0
HD007291,DH005967,2025-11-20 23:07:00,2025-12-04 23:07:00,7896800.0,7896800.0,0.0
HD007292,DH011675,2025-11-21 00:15:00,2026-01-26 00:15:00,523125700.0,191985600.0,331140100.0
HD007293,DH000200,2025-11-23 03:47:00,2025-12-08 03:47:00,763000.0,763000.0,0.0
HD007294,DH011629,2025-11-23 06:20:00,2025-12-02 06:20:00,1461100.0,1461100.0,0.0
HD007295,DH011792,2025-11-21 07:18:00,2026-01-23 07:18:00,467613800.0,26077000.0,441536800.0
HD007296,DH008955,2025-11-23 10:52:00,2026-02-13 10:52:00,414147800.0,97080300.0,317067500.0
HD007297,DH000166,2025-11-23 11:02:00,2026-02-10 11:02:00,326058900.0,145130600.0,180928300.0
HD007298,DH009236,2025-11-21 14:42:00,2026-01-26 14:42:00,634766600.0,634766600.0,0.0
HD007299,DH003546,2025-11-21 15:25:00,2025-12-06 15:25:00,1635000.0,1635000.0,0.0
HD007300,DH005952,2025-11-22 15:27:00,2026-02-18 15:27:00,143057500.0,101424300.0,41633200.0
HD007301,DH010942,2025-11-24 16:58:00,2026-01-12 16:58:00,323537500.0,323537500.0,0.0
HD007302,DH003500,2025-11-24 21:12:00,2025-12-05 21:12:00,1664700.0,1664700.0,0.0
HD007303,DH003697,2025-11-21 21:25:00,2025-12-06 21:25:00,3595000.0,3595000.0,0.0
HD007304,DH005386,2025-11-24 22:32:00,2026-01-15 22:32:00,79012000.0,56987400.0,22024600.0
HD007305,DH009554,2025-11-22 22:47:00,2026-02-19 22:47:00,287124000.0,114103900.0,173020100.0
HD007306,DH007060,2025-11-21 22:48:00,2026-01-28 22:48:00,111038800.0,111038800.0,0.0
HD007307,DH007299,2025-11-22 23:00:00,2026-02-10 23:00:00,369374200.0,227065200.0,142309000.0
HD007308,DH002868,2025-11-22 00:38:00,2025-12-04 00:38:00,8095400.0,8095400.0,0.0
HD007309,DH004891,2025-11-23 00:56:00,2026-02-03 00:56:00,65858000.0,45274200.0,20583800.0
HD007310,DH010350,2025-11-25 02:26:00,2025-12-07 02:26:00,900000.0,900000.0,0.0
HD007311,DH009748,2025-11-22 02:38:00,2026-02-20 02:38:00,85399700.0,63636600.0,21763100.0
HD007312,DH001477,2025-11-24 03:22:00,2025-12-08 03:22:00,850800.0,850800.0,0.0
HD007313,DH005783,2025-11-25 03:50:00,2026-02-08 03:50:00,256292400.0,256292400.0,0.0
HD007314,DH004242,2025-11-24 08:22:00,2026-01-09 08:22:00,369168300.0,369168300.0,0.0
HD007315,DH004200,2025-11-24 09:13:00,2025-12-04 09:13:00,3381600.0,3381600.0,0.0
HD007316,DH009217,2025-11-24 09:56:00,2026-02-03 09:56:00,478543800.0,411749700.0,66794100.0
HD007317,DH008099,2025-11-24 10:27:00,2026-02-01 10:27:00,172487800.0,172487800.0,0.0
HD007318,DH011366,2025-11-25 11:19:00,2025-12-05 11:19:00,15441000.0,15441000.0,0.0
HD007319,DH005522,2025-11-22 11:41:00,2025-11-29 11:41:00,20307300.0,20307300.0,0.0
HD007320,DH008075,2025-11-24 11:46:00,2026-01-14 11:46:00,382194800.0,382194800.0,0.0
HD007321,DH001451,2025-11-25 12:22:00,2026-02-12 12:22:00,207215800.0,174097500.0,33118300.0
HD007322,DH003662,2025-11-22 12:44:00,2026-01-18 12:44:00,148389500.0,95098800.0,53290700.0
HD007323,DH009214,2025-11-22 12:48:00,2025-12-07 12:48:00,140600.0,140600.0,0.0
HD007324,DH003203,2025-11-24 16:55:00,2026-02-19 16:55:00,279179800.0,279179800.0,0.0
HD007325,DH005788,2025-11-25 18:34:00,2026-01-19 18:34:00,127372200.0,16267600.0,111104600.0
HD007326,DH000451,2025-11-24 20:36:00,2026-01-24 20:36:00,480866200.0,368134900.0,112731300.0
HD007327,DH002024,2025-11-22 22:02:00,2026-02-20 22:02:00,423327400.0,423327400.0,0.0
HD007328,DH011289,2025-11-22 22:46:00,2026-02-20 22:46:00,354044000.0,354044000.0,0.0
HD007329,DH003106,2025-11-25 23:01:00,2025-12-07 23:01:00,5619200.0,5619200.0,0.0
HD007330,DH008839,2025-11-23 23:03:00,2025-12-08 23:03:00,1101700.0,1101700.0,0.0
HD007331,DH005073,2025-11-25 23:59:00,2025-12-07 23:59:00,482600.0,482600.0,0.0
HD007332,DH001746,2025-11-25 01:15:00,2025-12-07 01:15:00,7928900.0,6012700.0,1916200.0
HD007333,DH008212,2025-11-24 02:34:00,2026-01-31 02:34:00,478623300.0,352435200.0,126188100.0
HD007334,DH000709,2025-11-25 03:46:00,2025-12-03 03:46:00,658800.0,458300.0,200500.0
HD007335,DH007774,2025-11-24 04:02:00,2026-01-30 04:02:00,199811000.0,199811000.0,0.0
HD007336,DH009737,2025-11-24 05:14:00,2026-02-14 05:14:00,213224800.0,213224800.0,0.0
HD007337,DH011117,2025-11-25 09:07:00,2026-01-12 09:07:00,406778400.0,406778400.0,0.0
HD007338,DH002030,2025-11-23 12:03:00,2025-12-05 12:03:00,288000.0,288000.0,0.0
HD007339,DH011158,2025-11-25 13:08:00,2025-12-07 13:08:00,8264000.0,8264000.0,0.0
HD007340,DH004476,2025-11-24 14:08:00,2026-01-30 14:08:00,65161100.0,50865900.0,14295200.0
HD007341,DH001769,2025-11-23 14:08:00,2025-12-07 14:08:00,7530000.0,7530000.0,0.0
HD007342,DH010436,2025-11-26 15:36:00,2025-12-03 15:36:00,7801800.0,7801800.0,0.0
HD007343,DH001357,2025-11-26 15:46:00,2025-12-03 15:46:00,3886000.0,3886000.0,0.0
HD007344,DH003578,2025-11-24 16:26:00,2026-01-17 16:26:00,599414700.0,599414700.0,0.0
HD007345,DH006391,2025-11-25 23:07:00,2025-12-07 23:07:00,1823700.0,1823700.0,0.0
HD007346,DH007944,2025-11-25 23:10:00,2025-12-04 23:10:00,2003400.0,2003400.0,0.0
HD007347,DH005254,2025-11-25 23:25:00,2026-02-20 23:25:00,191510600.0,191510600.0,0.0
HD007348,DH006416,2025-11-23 23:46:00,2025-12-01 23:46:00,7569600.0,7569600.0,0.0
HD007349,DH004442,2025-11-26 01:34:00,2025-12-07 01:34:00,2971600.0,2971600.0,0.0
HD007350,DH003742,2025-11-26 02:53:00,2026-02-19 02:53:00,690806000.0,690806000.0,0.0
HD007351,DH007786,2025-11-26 03:53:00,2026-02-21 03:53:00,272084300.0,272084300.0,0.0
HD007352,DH006833,2025-11-24 03:58:00,2025-12-03 03:58:00,14712800.0,12439400.0,2273400.0
HD007353,DH002447,2025-11-27 04:07:00,2026-01-23 04:07:00,224831800.0,214088300.0,10743500.0
HD007354,DH004497,2025-11-25 04:28:00,2026-02-07 04:28:00,127440200.0,22796200.0,104644000.0
HD007355,DH011051,2025-11-26 07:03:00,2026-02-01 07:03:00,374708200.0,270751600.0,103956600.0
HD007356,DH011304,2025-11-27 07:06:00,2025-12-04 07:06:00,2619000.0,1318000.0,1301000.0
HD007357,DH011883,2025-11-26 07:50:00,2025-12-04 07:50:00,2259900.0,2259900.0,0.0
HD007358,DH011842,2025-11-27 09:30:00,2025-12-04 09:30:00,4481200.0,4481200.0,0.0
HD007359,DH010322,2025-11-26 10:42:00,2025-12-11 10:42:00,7200000.0,7200000.0,0.0
HD007360,DH011570,2025-11-24 10:49:00,2025-12-07 10:49:00,13289700.0,6623200.0,6666500.0
HD007361,DH006676,2025-11-24 12:22:00,2026-01-22 12:22:00,89860800.0,38263800.0,51597000.0
HD007362,DH011944,2025-11-26 13:23:00,2025-12-08 13:23:00,7663000.0,7663000.0,0.0
HD007363,DH006293,2025-11-24 18:27:00,2025-12-03 18:27:00,1868600.0,1868600.0,0.0
HD007364,DH003419,2025-11-27 18:50:00,2025-12-04 18:50:00,150000.0,150000.0,0.0
HD007365,DH009481,2025-11-25 20:49:00,2026-02-05 20:49:00,30247200.0,30247200.0,0.0
HD007366,DH004676,2025-11-27 21:37:00,2025-12-08 21:37:00,2812500.0,2812500.0,0.0
HD007367,DH000188,2025-11-26 22:38:00,2026-02-11 22:38:00,111726800.0,111726800.0,0.0
HD007368,DH003751,2025-11-24 22:49:00,2025-12-05 22:49:00,1124800.0,1124800.0,0.0
HD007369,DH005480,2025-11-27 23:16:00,2025-12-10 23:16:00,6672800.0,6672800.0,0.0
HD007370,DH009529,2025-11-26 23:51:00,2026-02-17 23:51:00,591512400.0,591512400.0,0.0
HD007371,DH009337,2025-11-25 00:42:00,2026-01-28 00:42:00,168906900.0,168906900.0,0.0
HD007372,DH000613,2025-11-25 00:44:00,2026-02-22 00:44:00,552209400.0,552209400.0,0.0
HD007373,DH011130,2025-11-26 01:00:00,2025-12-08 01:00:00,1764800.0,1764800.0,0.0
HD007374,DH004683,2025-11-26 02:12:00,2025-12-11 02:12:00,808000.0,808000.0,0.0
HD007375,DH006574,2025-11-28 02:50:00,2025-12-06 02:50:00,576000.0,576000.0,0.0
HD007376,DH006430,2025-11-28 04:41:00,2026-02-09 04:41:00,281710200.0,53641400.0,228068800.0
HD007377,DH010073,2025-11-27 04:59:00,2026-01-30 04:59:00,118963000.0,118963000.0,0.0
HD007378,DH000085,2025-11-25 06:06:00,2026-01-24 06:06:00,243698200.0,243698200.0,0.0
HD007379,DH009280,2025-11-27 06:49:00,2025-12-04 06:49:00,8806800.0,8806800.0,0.0
HD007380,DH007523,2025-11-27 08:08:00,2026-02-16 08:08:00,289536100.0,289536100.0,0.0
HD007381,DH000259,2025-11-26 09:40:00,2026-02-22 09:40:00,630810000.0,630810000.0,0.0
HD007382,DH009335,2025-11-28 09:53:00,2026-02-24 09:53:00,192355300.0,192355300.0,0.0
HD007383,DH006227,2025-11-27 10:46:00,2025-12-11 10:46:00,1811500.0,1811500.0,0.0
HD007384,DH007425,2025-11-28 10:56:00,2025-12-09 10:56:00,8392000.0,8392000.0,0.0
HD007385,DH009674,2025-11-27 13:57:00,2025-12-04 13:57:00,137700.0,137700.0,0.0
HD007386,DH005986,2025-11-26 14:05:00,2026-02-01 14:05:00,115558400.0,115558400.0,0.0
HD007387,DH005436,2025-11-25 16:12:00,2025-12-05 16:12:00,4495400.0,4495400.0,0.0
HD007388,DH003994,2025-11-25 21:24:00,2025-12-08 21:24:00,6228100.0,6228100.0,0.0
HD007389,DH000017,2025-11-25 23:54:00,2026-02-13 23:54:00,256733800.0,256733800.0,0.0
HD007390,DH011405,2025-11-27 00:50:00,2026-01-29 00:50:00,606866800.0,606866800.0,0.0
HD007391,DH005532,2025-11-28 01:50:00,2026-02-17 01:50:00,458071800.0,351559600.0,106512200.0
HD007392,DH009597,2025-11-28 01:55:00,2026-01-31 01:55:00,53858600.0,53858600.0,0.0
HD007393,DH000207,2025-11-26 02:19:00,2025-12-10 02:19:00,10159000.0,10159000.0,0.0
HD007394,DH008792,2025-11-28 02:52:00,2026-01-29 02:52:00,177095600.0,130922500.0,46173100.0
HD007395,DH010164,2025-11-29 04:08:00,2025-12-14 04:08:00,443700.0,327900.0,115800.0
HD007396,DH001373,2025-11-28 04:09:00,2025-12-06 04:09:00,199500.0,199500.0,0.0
HD007397,DH004206,2025-11-28 05:41:00,2025-12-07 05:41:00,3672800.0,3672800.0,0.0
HD007398,DH004103,2025-11-26 06:55:00,2025-12-07 06:55:00,664400.0,664400.0,0.0
HD007399,DH001289,2025-11-26 07:08:00,2026-02-13 07:08:00,454127000.0,74493000.0,379634000.0
HD007400,DH009305,2025-11-26 07:51:00,2026-02-04 07:51:00,184513800.0,138976400.0,45537400.0
HD007401,DH003529,2025-11-29 08:43:00,2026-02-25 08:43:00,571181200.0,242715400.0,328465800.0
HD007402,DH006830,2025-11-28 08:54:00,2026-01-14 08:54:00,125455200.0,101250800.0,24204400.0
HD007403,DH011647,2025-11-29 09:08:00,2026-02-07 09:08:00,160530900.0,154989000.0,5541900.0
HD007404,DH010635,2025-11-26 10:43:00,2026-02-23 10:43:00,537897000.0,537897000.0,0.0
HD007405,DH004029,2025-11-26 10:50:00,2025-12-06 10:50:00,99900.0,99900.0,0.0
HD007406,DH006406,2025-11-26 11:25:00,2026-01-30 11:25:00,432100000.0,61295900.0,370804100.0
HD007407,DH008201,2025-11-26 13:16:00,2026-02-22 13:16:00,598518100.0,598518100.0,0.0
HD007408,DH001840,2025-11-28 13:41:00,2025-12-07 13:41:00,1800000.0,1800000.0,0.0
HD007409,DH001149,2025-11-26 13:47:00,2025-12-05 13:47:00,13335800.0,13335800.0,0.0
HD007410,DH000732,2025-11-26 14:18:00,2025-12-10 14:18:00,3800000.0,3800000.0,0.0
HD007411,DH003866,2025-11-27 14:44:00,2026-01-22 14:44:00,544293400.0,67217500.0,477075900.0
HD007412,DH010886,2025-11-29 16:27:00,2026-02-08 16:27:00,427105400.0,427105400.0,0.0
HD007413,DH005509,2025-11-29 16:49:00,2026-02-05 16:49:00,352393800.0,352393800.0,0.0
HD007414,DH001209,2025-11-28 17:12:00,2025-12-09 17:12:00,675000.0,675000.0,0.0
HD007415,DH002590,2025-11-29 19:12:00,2025-12-14 19:12:00,926500.0,926500.0,0.0
HD007416,DH003632,2025-11-27 19:29:00,2025-12-08 19:29:00,1178600.0,1178600.0,0.0
HD007417,DH005331,2025-11-29 19:49:00,2025-12-11 19:49:00,7112000.0,4110200.0,3001800.0
HD007418,DH007730,2025-11-29 20:20:00,2025-12-08 20:20:00,2353300.0,756900.0,1596400.0
HD007419,DH004617,2025-11-26 21:12:00,2025-12-04 21:12:00,1091600.0,1091600.0,0.0
HD007420,DH011979,2025-11-27 22:05:00,2025-12-11 22:05:00,194000.0,194000.0,0.0
HD007421,DH000406,2025-11-26 22:15:00,2026-02-03 22:15:00,317983600.0,206808500.0,111175100.0
HD007422,DH007027,2025-11-29 22:56:00,2026-02-20 22:56:00,644109600.0,538892200.0,105217400.0
HD007423,DH002877,2025-11-26 23:21:00,2026-02-12 23:21:00,427863700.0,59071700.0,368792000.0
HD007424,DH003718,2025-11-27 00:34:00,2025-12-09 00:34:00,4657000.0,4657000.0,0.0
HD007425,DH011669,2025-11-29 00:36:00,2026-02-01 00:36:00,586602300.0,586602300.0,0.0
HD007426,DH010820,2025-11-27 01:57:00,2026-01-15 01:57:00,240542800.0,32999400.0,207543400.0
HD007427,DH008672,2025-11-29 02:49:00,2025-12-08 02:49:00,12620200.0,12620200.0,0.0
HD007428,DH007842,2025-11-27 06:12:00,2025-12-10 06:12:00,1638200.0,1638200.0,0.0
HD007429,DH004512,2025-11-29 07:38:00,2025-12-06 07:38:00,15042800.0,15042800.0,0.0
HD007430,DH006244,2025-11-30 08:14:00,2026-01-23 08:14:00,492942800.0,7275800.0,485667000.0
HD007431,DH003074,2025-11-30 08:24:00,2025-12-10 08:24:00,7348800.0,7348800.0,0.0
HD007432,DH004283,2025-11-29 09:06:00,2026-01-19 09:06:00,225212600.0,28011000.0,197201600.0
HD007433,DH000964,2025-11-28 09:41:00,2025-12-07 09:41:00,8661500.0,3360900.0,5300600.0
HD007434,DH000221,2025-11-30 13:59:00,2026-02-23 13:59:00,515636300.0,515636300.0,0.0
HD007435,DH011864,2025-11-27 15:43:00,2026-01-20 15:43:00,162557600.0,162557600.0,0.0
HD007436,DH004178,2025-11-29 16:12:00,2026-01-28 16:12:00,406314900.0,258524200.0,147790700.0
HD007437,DH006116,2025-11-27 18:34:00,2025-12-10 18:34:00,1326800.0,1326800.0,0.0
HD007438,DH005606,2025-11-30 22:00:00,2025-12-09 22:00:00,14100000.0,14100000.0,0.0
HD007439,DH004959,2025-11-29 22:57:00,2025-12-12 22:57:00,214200.0,183800.0,30400.0
HD007440,DH002595,2025-11-29 23:46:00,2026-02-21 23:46:00,387385800.0,387385800.0,0.0
HD007441,DH000978,2025-12-01 02:20:00,2025-12-14 02:20:00,1291300.0,905600.0,385700.0
HD007442,DH002326,2025-11-30 07:18:00,2025-12-14 07:18:00,867000.0,867000.0,0.0
HD007443,DH004064,2025-11-28 10:59:00,2025-12-13 10:59:00,93000.0,93000.0,0.0
