MaDonMuaHang,MaNhaCungCap,MaSanPham,NgayDatHang,SoLuong,DonGiaMua
PO003434,NCC035,SP0115,2025-10-26 09:16:26,505,19200.0
PO003354,NCC017,SP0045,2025-10-26 09:42:22,457,104200.0
PO001961,NCC033,SP0156,2025-10-26 21:29:58,51,76500.0
PO002004,NCC001,SP0158,2025-10-27 00:28:07,993,100900.0
PO002406,NCC001,SP0068,2025-10-27 00:28:57,974,41100.0
PO002551,NCC034,SP0034,2025-10-27 03:36:44,109,161800.0
PO000497,NCC015,SP0037,2025-10-27 04:33:26,890,118700.0
PO001999,NCC043,SP0172,2025-10-27 11:16:17,866,521800.0
PO000233,NCC014,SP0195,2025-10-27 13:50:22,177,126600.0
PO000996,NCC028,SP0168,2025-10-27 14:59:44,116,22100.0
PO000129,NCC013,SP0189,2025-10-27 22:05:30,986,73500.0
PO000420,NCC029,SP0194,2025-10-28 03:10:17,27,91700.0
PO000924,NCC018,SP0027,2025-10-28 15:22:45,792,54700.0
PO002460,NCC031,SP0003,2025-10-28 22:26:24,761,43100.0
PO002965,NCC009,SP0131,2025-10-29 02:29:29,391,27600.0
PO001299,NCC032,SP0195,2025-10-29 02:43:15,700,119100.0
PO001383,NCC024,SP0067,2025-10-29 08:41:00,994,11600.0
PO003288,NCC040,SP0208,2025-10-29 12:00:15,362,69200.0
PO001221,NCC019,SP0124,2025-10-29 18:00:47,548,44100.0
PO000698,NCC038,SP0181,2025-10-29 18:11:15,489,480500.0
PO003182,NCC037,SP0143,2025-10-30 05:44:02,47,92200.0
PO001291,NCC029,SP0062,2025-10-30 08:03:55,529,186200.0
PO003457,NCC015,SP0038,2025-10-30 17:38:12,542,702600.0
PO001065,NCC034,SP0218,2025-10-31 02:36:36,236,101100.0
PO000151,NCC038,SP0060,2025-10-31 12:18:00,74,20100.0
PO000727,NCC018,SP0087,2025-10-31 17:35:15,32,131200.0
PO000636,NCC020,SP0180,2025-10-31 17:47:58,322,806400.0
PO002463,NCC025,SP0064,2025-11-01 02:51:51,180,107800.0
PO003312,NCC002,SP0177,2025-11-01 04:58:17,684,140200.0
PO000628,NCC037,SP0152,2025-11-01 05:46:11,110,103900.0
PO001077,NCC016,SP0090,2025-11-01 06:58:25,889,460300.0
PO000091,NCC034,SP0170,2025-11-01 12:56:18,335,138700.0
PO000883,NCC007,SP0047,2025-11-01 21:53:31,786,98100.0
PO001887,NCC040,SP0210,2025-11-02 03:08:32,394,18600.0
PO000601,NCC036,SP0096,2025-11-02 03:57:33,664,41500.0
PO002631,NCC027,SP0204,2025-11-02 16:07:06,378,887000.0
PO003053,NCC041,SP0098,2025-11-03 00:21:23,60,67100.0
PO001172,NCC017,SP0084,2025-11-03 00:26:54,379,94300.0
PO002623,NCC032,SP0080,2025-11-03 05:02:56,965,112000.0
PO000272,NCC006,SP0116,2025-11-03 11:52:05,304,394100.0
PO000651,NCC021,SP0220,2025-11-03 13:21:54,43,41100.0
PO002857,NCC017,SP0093,2025-11-03 19:12:42,264,743900.0
PO000833,NCC037,SP0080,2025-11-04 03:00:15,598,109500.0
PO000785,NCC017,SP0039,2025-11-04 03:06:42,919,15100.0
PO001726,NCC024,SP0094,2025-11-04 10:00:37,381,85100.0
PO000972,NCC024,SP0163,2025-11-04 12:31:37,821,119400.0
PO001813,NCC008,SP0138,2025-11-04 17:52:03,259,25500.0
PO000700,NCC039,SP0136,2025-11-04 19:53:09,212,662600.0
PO000733,NCC023,SP0112,2025-11-05 00:21:20,236,102300.0
PO002169,NCC006,SP0177,2025-11-05 01:30:01,22,151900.0
PO000620,NCC033,SP0006,2025-11-05 11:25:46,128,769100.0
PO003367,NCC022,SP0112,2025-11-05 15:42:00,741,89700.0
PO002600,NCC022,SP0182,2025-11-05 18:31:13,265,81700.0
PO001151,NCC013,SP0049,2025-11-05 20:06:12,498,114600.0
PO001472,NCC007,SP0196,2025-11-06 03:34:33,617,73300.0
PO002331,NCC019,SP0194,2025-11-06 05:53:30,598,97100.0
PO000941,NCC006,SP0189,2025-11-06 12:44:21,826,81300.0
PO001121,NCC034,SP0007,2025-11-06 20:05:49,466,145800.0
PO001724,NCC020,SP0021,2025-11-07 03:46:40,748,35000.0
PO003157,NCC015,SP0124,2025-11-07 06:47:07,174,52500.0
PO000253,NCC036,SP0031,2025-11-07 12:03:46,696,39000.0
PO001400,NCC010,SP0204,2025-11-07 12:04:14,999,816500.0
PO003006,NCC007,SP0163,2025-11-08 01:58:31,879,104800.0
PO000076,NCC023,SP0130,2025-11-08 04:00:50,698,141300.0
PO000507,NCC018,SP0157,2025-11-08 08:17:35,361,174300.0
PO002162,NCC003,SP0123,2025-11-08 08:32:25,101,168700.0
PO000764,NCC018,SP0108,2025-11-09 00:50:49,421,100500.0
PO002764,NCC018,SP0078,2025-11-09 02:02:09,663,102500.0
PO003159,NCC012,SP0074,2025-11-09 02:41:54,330,721400.0
PO000357,NCC041,SP0186,2025-11-09 14:33:35,768,605000.0
PO001692,NCC008,SP0179,2025-11-09 20:24:00,199,161700.0
PO002702,NCC011,SP0043,2025-11-09 20:39:28,943,160500.0
PO001278,NCC040,SP0169,2025-11-10 02:50:32,950,443800.0
PO002855,NCC008,SP0164,2025-11-10 11:11:38,190,548300.0
PO002233,NCC001,SP0012,2025-11-10 14:24:40,758,90100.0
PO000254,NCC021,SP0002,2025-11-10 15:25:08,524,27900.0
PO002873,NCC012,SP0071,2025-11-10 16:51:34,364,519600.0
PO000258,NCC039,SP0213,2025-11-10 19:05:53,242,25100.0
PO000931,NCC001,SP0079,2025-11-10 20:53:06,811,19100.0
PO000569,NCC033,SP0196,2025-11-10 23:29:27,906,76500.0
PO002489,NCC027,SP0187,2025-11-11 07:04:39,782,140400.0
PO002727,NCC008,SP0094,2025-11-11 14:09:52,325,85600.0
PO000346,NCC006,SP0038,2025-11-11 14:33:30,707,746600.0
PO003266,NCC006,SP0196,2025-11-11 14:50:49,582,78400.0
PO001051,NCC021,SP0211,2025-11-11 20:09:51,122,147800.0
PO002665,NCC042,SP0152,2025-11-11 21:10:54,222,138600.0
PO002987,NCC044,SP0157,2025-11-13 01:17:07,835,173500.0
PO003192,NCC019,SP0051,2025-11-13 03:51:03,507,170200.0
PO000995,NCC044,SP0218,2025-11-13 13:56:49,350,115700.0
PO000147,NCC032,SP0024,2025-11-13 16:13:20,871,60100.0
PO002777,NCC031,SP0195,2025-11-13 17:52:40,172,151700.0
PO003238,NCC037,SP0144,2025-11-13 18:55:19,580,133900.0
PO002947,NCC045,SP0098,2025-11-13 20:48:38,718,64400.0
PO000987,NCC008,SP0013,2025-11-14 06:54:30,779,81100.0
PO003422,NCC038,SP0016,2025-11-15 09:52:37,846,552000.0
PO002640,NCC030,SP0101,2025-11-15 10:51:11,913,228100.0
PO001391,NCC017,SP0014,2025-11-15 15:41:02,584,474000.0
PO001917,NCC038,SP0081,2025-11-15 19:06:19,881,31000.0
PO000902,NCC040,SP0187,2025-11-15 21:37:57,211,116100.0
PO001302,NCC026,SP0140,2025-11-15 21:49:47,981,165200.0
PO001845,NCC025,SP0100,2025-11-16 02:03:11,313,171400.0
PO003375,NCC022,SP0092,2025-11-16 05:26:21,495,30600.0
PO001024,NCC037,SP0032,2025-11-16 15:14:36,412,111500.0
PO002427,NCC031,SP0186,2025-11-16 22:24:02,546,656100.0
PO002302,NCC039,SP0002,2025-11-17 00:28:30,911,26900.0
PO003031,NCC007,SP0136,2025-11-17 01:47:44,780,662700.0
PO002426,NCC033,SP0031,2025-11-17 18:26:55,145,42700.0
PO003189,NCC024,SP0066,2025-11-17 19:25:28,830,313000.0
PO002404,NCC040,SP0105,2025-11-18 02:54:28,669,131400.0
PO000919,NCC022,SP0178,2025-11-18 04:35:28,280,151900.0
PO003151,NCC043,SP0042,2025-11-18 09:22:42,688,101400.0
PO000207,NCC025,SP0010,2025-11-18 13:48:01,525,558000.0
PO002594,NCC028,SP0106,2025-11-19 08:43:56,386,152200.0
PO002428,NCC010,SP0118,2025-11-20 02:10:25,176,110400.0
PO002871,NCC032,SP0040,2025-11-20 04:37:37,401,146100.0
PO000268,NCC015,SP0212,2025-11-20 12:20:17,726,168300.0
PO001872,NCC012,SP0097,2025-11-20 15:21:14,513,59700.0
PO003494,NCC023,SP0162,2025-11-20 16:33:37,740,120700.0
PO000055,NCC035,SP0084,2025-11-20 20:08:34,237,80800.0
PO000159,NCC032,SP0009,2025-11-21 00:24:36,559,342600.0
PO000948,NCC023,SP0064,2025-11-21 02:05:56,58,130600.0
PO001170,NCC025,SP0199,2025-11-21 09:32:09,42,91500.0
PO001998,NCC042,SP0002,2025-11-21 18:36:30,838,24300.0
PO003396,NCC005,SP0123,2025-11-21 21:24:16,570,159500.0
PO003145,NCC023,SP0196,2025-11-21 23:33:07,344,75400.0
PO001367,NCC003,SP0091,2025-11-22 02:42:01,370,43500.0
PO003463,NCC034,SP0124,2025-11-22 07:52:26,548,45600.0
PO002274,NCC019,SP0036,2025-11-22 09:36:28,531,156200.0
PO000110,NCC014,SP0120,2025-11-22 10:03:54,85,101100.0
PO000459,NCC045,SP0007,2025-11-22 20:16:46,579,140900.0
PO003283,NCC003,SP0174,2025-11-23 07:33:51,600,460100.0
PO001318,NCC038,SP0091,2025-11-23 18:00:47,36,48600.0
PO002448,NCC013,SP0050,2025-11-24 02:21:03,530,483900.0
PO002964,NCC035,SP0111,2025-11-24 06:03:35,781,40900.0
PO002396,NCC023,SP0122,2025-11-24 06:28:01,897,73500.0
PO000058,NCC015,SP0081,2025-11-24 13:21:59,432,33300.0
PO002114,NCC037,SP0064,2025-11-24 14:44:06,300,118900.0
PO001222,NCC035,SP0166,2025-11-24 18:00:50,697,214100.0
PO001179,NCC044,SP0178,2025-11-25 01:02:39,23,139300.0
PO003308,NCC030,SP0158,2025-11-25 03:22:58,421,94600.0
PO003453,NCC015,SP0190,2025-11-25 07:55:50,343,29400.0
PO002219,NCC039,SP0124,2025-11-25 11:37:48,414,40100.0
PO003429,NCC044,SP0125,2025-11-25 14:51:51,876,138000.0
PO001550,NCC027,SP0069,2025-11-25 16:45:11,900,39300.0
PO000281,NCC012,SP0044,2025-11-25 18:23:10,482,822900.0
PO001760,NCC019,SP0015,2025-11-25 20:47:11,362,63300.0
PO001941,NCC038,SP0096,2025-11-26 09:49:20,771,41600.0
PO001084,NCC029,SP0077,2025-11-26 10:52:37,499,97000.0
PO001970,NCC032,SP0078,2025-11-26 11:32:47,938,116000.0
PO000069,NCC015,SP0079,2025-11-26 13:23:12,959,20400.0
PO000464,NCC042,SP0039,2025-11-26 19:54:40,724,14000.0
PO001519,NCC009,SP0051,2025-11-26 20:19:27,371,161100.0
PO000005,NCC039,SP0046,2025-11-26 20:32:29,973,24800.0
PO000192,NCC035,SP0074,2025-11-27 06:58:05,836,624200.0
PO000111,NCC003,SP0008,2025-11-27 10:52:02,431,910800.0
PO001584,NCC007,SP0149,2025-11-27 11:23:53,50,733700.0
PO001271,NCC024,SP0114,2025-11-27 16:09:50,488,62200.0
PO000332,NCC001,SP0155,2025-11-27 16:41:22,51,179700.0
PO000586,NCC007,SP0204,2025-11-27 19:03:04,200,871300.0
PO000788,NCC042,SP0058,2025-11-28 05:25:07,153,30800.0
PO003223,NCC041,SP0030,2025-11-28 09:34:44,551,576500.0
PO002113,NCC040,SP0175,2025-11-28 11:19:07,450,21100.0
PO001067,NCC014,SP0032,2025-11-28 14:20:49,484,106100.0
PO003081,NCC038,SP0037,2025-11-28 19:02:37,931,112200.0
PO000990,NCC030,SP0160,2025-11-29 06:25:06,828,50200.0
PO000579,NCC005,SP0173,2025-11-29 14:45:50,580,89200.0
PO003294,NCC020,SP0159,2025-11-29 23:46:29,785,386400.0
PO002555,NCC032,SP0026,2025-11-30 01:30:21,949,59200.0
PO001624,NCC013,SP0009,2025-11-30 15:57:30,742,300500.0
PO003042,NCC030,SP0088,2025-12-01 08:13:56,123,70200.0
PO000164,NCC019,SP0148,2025-12-01 11:08:45,980,35200.0
PO002210,NCC044,SP0192,2025-12-01 18:34:10,148,318300.0
PO002978,NCC034,SP0208,2025-12-02 01:43:36,280,66100.0
PO002124,NCC020,SP0122,2025-12-02 08:43:45,322,75700.0
PO000116,NCC031,SP0095,2025-12-02 09:32:11,881,49900.0
PO003365,NCC007,SP0053,2025-12-02 13:18:37,221,127900.0
PO003289,NCC014,SP0138,2025-12-03 02:09:31,701,22800.0
PO000816,NCC016,SP0112,2025-12-03 07:34:11,127,105200.0
PO003244,NCC040,SP0142,2025-12-03 14:05:12,938,334500.0
PO002895,NCC008,SP0008,2025-12-03 20:02:22,444,893100.0
PO002656,NCC001,SP0189,2025-12-04 09:00:09,173,88300.0
PO001516,NCC013,SP0045,2025-12-04 16:25:04,883,125200.0
PO003351,NCC001,SP0134,2025-12-04 19:15:20,853,111900.0
PO002498,NCC025,SP0166,2025-12-04 19:22:17,80,198900.0
PO002102,NCC039,SP0014,2025-12-05 02:09:16,61,478800.0
PO001301,NCC008,SP0200,2025-12-05 06:29:48,934,268900.0
PO003136,NCC004,SP0183,2025-12-05 07:42:02,396,94200.0
PO001989,NCC012,SP0083,2025-12-05 08:41:40,621,47000.0
PO002601,NCC037,SP0119,2025-12-05 09:35:27,502,136300.0
PO002633,NCC040,SP0118,2025-12-05 11:33:28,137,135500.0
PO000522,NCC026,SP0024,2025-12-05 13:51:48,834,60600.0
PO003285,NCC001,SP0213,2025-12-05 16:52:53,599,24500.0
PO003215,NCC010,SP0161,2025-12-05 19:09:25,748,57000.0
PO001040,NCC011,SP0110,2025-12-06 09:49:38,210,42100.0
PO001090,NCC003,SP0116,2025-12-06 20:19:38,330,396100.0
PO000704,NCC001,SP0150,2025-12-06 23:59:44,734,117900.0
PO002116,NCC019,SP0195,2025-12-07 10:28:58,751,163300.0
PO001231,NCC018,SP0206,2025-12-07 11:13:17,496,37500.0
PO000109,NCC024,SP0069,2025-12-07 15:54:23,848,44300.0
PO001210,NCC019,SP0159,2025-12-07 20:24:18,888,463700.0
PO000818,NCC034,SP0153,2025-12-08 01:08:04,203,108800.0
PO003179,NCC038,SP0018,2025-12-09 04:27:47,179,591800.0
PO002607,NCC038,SP0212,2025-12-09 09:02:55,142,125500.0
PO002754,NCC041,SP0060,2025-12-09 11:48:43,130,20300.0
PO003446,NCC015,SP0150,2025-12-09 16:03:56,685,119100.0
PO002156,NCC032,SP0067,2025-12-10 14:12:23,534,11500.0
PO001621,NCC007,SP0113,2025-12-10 21:12:40,591,113000.0
PO002976,NCC004,SP0007,2025-12-11 04:30:47,277,163600.0
PO001083,NCC032,SP0122,2025-12-11 05:07:54,774,78800.0
PO003464,NCC012,SP0039,2025-12-11 07:52:50,387,14500.0
PO002878,NCC011,SP0009,2025-12-11 13:43:18,693,260500.0
PO003183,NCC030,SP0195,2025-12-12 02:41:39,766,124700.0
PO000452,NCC044,SP0111,2025-12-12 04:29:11,900,39900.0
PO002838,NCC018,SP0054,2025-12-12 07:29:19,544,93400.0
PO000461,NCC008,SP0092,2025-12-12 08:18:34,252,30000.0
PO002414,NCC021,SP0130,2025-12-12 15:19:50,594,128600.0
PO002793,NCC042,SP0021,2025-12-13 02:09:50,682,37000.0
PO001962,NCC035,SP0135,2025-12-13 10:24:51,934,685100.0
PO002144,NCC002,SP0155,2025-12-14 00:43:06,142,142500.0
PO000508,NCC040,SP0042,2025-12-14 19:18:32,756,106000.0
PO000136,NCC031,SP0153,2025-12-14 22:14:24,714,108400.0
PO000495,NCC027,SP0098,2025-12-15 01:37:56,119,76000.0
PO002758,NCC008,SP0121,2025-12-15 02:40:24,137,118700.0
PO002099,NCC037,SP0204,2025-12-15 14:50:02,508,781100.0
PO001711,NCC021,SP0019,2025-12-15 21:06:59,39,115000.0
PO002321,NCC044,SP0080,2025-12-15 22:23:42,351,112400.0
PO001380,NCC029,SP0130,2025-12-16 05:10:25,316,164100.0
PO000837,NCC013,SP0020,2025-12-16 12:26:25,881,70900.0
PO001703,NCC037,SP0196,2025-12-16 15:29:00,531,77600.0
PO003262,NCC019,SP0070,2025-12-16 18:47:57,604,91700.0
PO002036,NCC023,SP0204,2025-12-16 22:04:09,47,753600.0
PO001320,NCC038,SP0069,2025-12-17 10:00:35,787,34100.0
PO002225,NCC029,SP0054,2025-12-17 17:47:19,951,70500.0
PO002343,NCC029,SP0017,2025-12-18 01:09:52,599,38800.0
PO002724,NCC016,SP0039,2025-12-18 04:30:44,827,14400.0
PO001014,NCC003,SP0215,2025-12-18 04:34:25,35,66100.0
PO003102,NCC043,SP0116,2025-12-18 05:15:30,20,391100.0
PO000626,NCC039,SP0140,2025-12-18 09:49:00,942,173100.0
PO000942,NCC006,SP0128,2025-12-18 13:45:18,271,150400.0
PO002776,NCC016,SP0214,2025-12-18 14:12:16,913,38000.0
PO001647,NCC039,SP0140,2025-12-18 15:48:02,395,159700.0
PO000434,NCC011,SP0183,2025-12-18 16:28:21,734,81300.0
PO001855,NCC026,SP0146,2025-12-19 04:47:41,90,69400.0
PO003436,NCC029,SP0110,2025-12-19 05:35:32,550,39800.0
PO001599,NCC016,SP0161,2025-12-19 06:02:39,426,64500.0
PO001795,NCC015,SP0100,2025-12-19 08:53:55,686,125900.0
PO001837,NCC031,SP0042,2025-12-19 13:27:11,570,97500.0
PO000836,NCC019,SP0180,2025-12-19 15:59:49,880,697000.0
PO000309,NCC043,SP0179,2025-12-19 17:59:52,631,143500.0
PO001826,NCC023,SP0219,2025-12-19 19:44:31,43,34500.0
PO002375,NCC008,SP0119,2025-12-19 20:17:10,943,155600.0
PO001702,NCC031,SP0117,2025-12-19 23:19:24,356,31800.0
PO001276,NCC011,SP0184,2025-12-20 01:51:28,112,120200.0
PO002018,NCC007,SP0039,2025-12-20 13:40:52,706,15400.0
PO002222,NCC001,SP0155,2025-12-20 15:34:26,355,151200.0
PO000631,NCC013,SP0096,2025-12-20 16:31:43,713,42800.0
PO001119,NCC031,SP0219,2025-12-20 18:31:27,853,42200.0
PO002350,NCC028,SP0008,2025-12-20 18:57:46,258,800500.0
PO000544,NCC012,SP0098,2025-12-20 21:34:05,609,84600.0
PO000107,NCC030,SP0065,2025-12-21 08:22:07,251,608700.0
PO002030,NCC007,SP0047,2025-12-21 17:08:43,929,84600.0
PO001082,NCC018,SP0206,2025-12-21 19:39:16,201,38800.0
PO002420,NCC021,SP0185,2025-12-21 20:08:42,438,21400.0
PO002667,NCC034,SP0217,2025-12-21 23:06:53,85,130100.0
PO000817,NCC023,SP0111,2025-12-22 07:13:37,808,38800.0
PO001137,NCC039,SP0114,2025-12-22 19:25:16,59,54700.0
PO001767,NCC017,SP0094,2025-12-22 22:18:48,81,83800.0
PO000106,NCC037,SP0210,2025-12-23 03:08:53,977,19800.0
PO000575,NCC039,SP0190,2025-12-23 14:55:06,173,32100.0
PO001109,NCC045,SP0050,2025-12-23 16:48:09,736,442600.0
PO002365,NCC012,SP0188,2025-12-23 17:13:57,180,111300.0
PO002998,NCC023,SP0022,2025-12-23 20:56:18,697,845000.0
PO001907,NCC031,SP0074,2025-12-23 22:55:30,564,822900.0
PO001665,NCC005,SP0034,2025-12-24 00:22:05,234,157000.0
PO002918,NCC008,SP0064,2025-12-24 12:46:24,214,125900.0
PO003420,NCC016,SP0185,2025-12-24 14:44:37,560,19900.0
PO002833,NCC011,SP0014,2025-12-25 01:24:29,301,499400.0
PO000199,NCC036,SP0017,2025-12-25 01:44:32,180,38300.0
PO002874,NCC033,SP0077,2025-12-25 05:43:50,108,91300.0
PO000597,NCC016,SP0035,2025-12-25 11:47:19,855,543000.0
PO002590,NCC030,SP0137,2025-12-25 11:55:11,925,615200.0
PO002804,NCC023,SP0219,2025-12-25 13:36:56,535,40500.0
PO000991,NCC027,SP0012,2025-12-25 20:40:09,534,112700.0
PO001193,NCC024,SP0076,2025-12-25 21:32:08,59,52700.0
PO002778,NCC007,SP0114,2025-12-26 01:45:33,576,65000.0
PO002606,NCC004,SP0161,2025-12-26 01:46:03,248,62300.0
PO000581,NCC027,SP0161,2025-12-26 03:22:16,618,59600.0
PO001288,NCC004,SP0063,2025-12-26 08:01:38,476,56900.0
PO002536,NCC008,SP0060,2025-12-26 19:12:44,879,21900.0
PO001503,NCC018,SP0170,2025-12-26 19:52:18,332,164000.0
PO003227,NCC022,SP0155,2025-12-27 01:34:58,619,164000.0
PO002815,NCC013,SP0200,2025-12-27 04:46:58,259,285100.0
PO001727,NCC001,SP0205,2025-12-27 07:40:02,548,265000.0
PO001022,NCC035,SP0134,2025-12-27 10:41:09,122,91000.0
PO000089,NCC042,SP0132,2025-12-27 18:46:13,980,292600.0
PO003119,NCC034,SP0122,2025-12-27 22:25:12,57,91900.0
PO003166,NCC035,SP0014,2025-12-28 07:46:46,975,486100.0
PO000799,NCC019,SP0207,2025-12-28 23:59:51,792,21300.0
PO002500,NCC026,SP0091,2025-12-29 02:02:20,781,45300.0
PO001235,NCC015,SP0155,2025-12-29 12:37:19,748,147200.0
PO002158,NCC028,SP0070,2025-12-29 20:15:58,399,103200.0
PO001145,NCC033,SP0001,2025-12-29 23:01:37,986,30000.0
PO003450,NCC026,SP0047,2025-12-30 14:43:20,685,97900.0
PO003000,NCC017,SP0097,2025-12-30 21:08:24,629,58700.0
PO000886,NCC017,SP0211,2025-12-30 21:55:42,493,150300.0
PO002582,NCC025,SP0202,2025-12-31 00:40:29,361,297100.0
PO002178,NCC001,SP0091,2025-12-31 04:01:20,114,47000.0
PO000541,NCC016,SP0200,2025-12-31 20:27:30,575,292900.0
PO000845,NCC004,SP0143,2026-01-01 12:16:48,434,82900.0
PO002694,NCC014,SP0178,2026-01-01 16:47:04,161,117000.0
PO003405,NCC026,SP0095,2026-01-01 17:30:27,323,62000.0
PO000460,NCC033,SP0009,2026-01-01 19:58:12,439,258900.0
PO002006,NCC024,SP0132,2026-01-01 22:58:19,153,294900.0
PO002628,NCC009,SP0155,2026-01-01 23:26:14,833,136700.0
PO000515,NCC035,SP0098,2026-01-01 23:51:43,224,81300.0
PO002364,NCC033,SP0088,2026-01-02 00:56:08,840,54900.0
PO001337,NCC022,SP0011,2026-01-02 10:48:27,489,26100.0
PO000549,NCC008,SP0010,2026-01-02 19:11:31,798,531300.0
PO003018,NCC011,SP0192,2026-01-03 07:28:19,651,322900.0
PO003466,NCC004,SP0062,2026-01-03 08:21:21,171,141600.0
PO001396,NCC038,SP0076,2026-01-03 14:39:20,986,68800.0
PO002324,NCC027,SP0134,2026-01-03 20:28:34,79,96100.0
PO000670,NCC041,SP0184,2026-01-04 03:53:35,922,141900.0
PO001229,NCC030,SP0149,2026-01-04 06:51:22,355,828500.0
PO001776,NCC029,SP0027,2026-01-04 12:47:07,909,52500.0
PO000851,NCC006,SP0106,2026-01-04 14:17:31,632,112800.0
PO001152,NCC017,SP0163,2026-01-04 17:57:43,158,113700.0
PO002803,NCC045,SP0075,2026-01-04 18:54:00,177,77700.0
PO000421,NCC011,SP0158,2026-01-04 20:29:01,638,100900.0
PO003121,NCC027,SP0166,2026-01-04 23:58:56,858,211600.0
PO003236,NCC028,SP0196,2026-01-05 05:53:56,905,67500.0
PO003249,NCC023,SP0194,2026-01-05 12:19:36,963,88500.0
PO003144,NCC027,SP0088,2026-01-05 14:55:19,832,55800.0
PO002909,NCC012,SP0190,2026-01-05 22:21:02,354,30100.0
PO002237,NCC014,SP0197,2026-01-06 01:32:03,689,520900.0
PO003025,NCC033,SP0149,2026-01-06 07:43:37,169,851200.0
PO000313,NCC032,SP0218,2026-01-06 20:47:20,131,87200.0
PO001130,NCC025,SP0156,2026-01-07 00:16:27,867,87100.0
PO003311,NCC036,SP0103,2026-01-07 03:07:39,867,155400.0
PO002493,NCC028,SP0169,2026-01-07 03:29:33,963,472300.0
PO000747,NCC001,SP0029,2026-01-07 05:59:12,922,149000.0
PO000429,NCC037,SP0142,2026-01-07 08:58:41,690,337200.0
PO000160,NCC004,SP0040,2026-01-07 12:35:58,343,142200.0
PO000997,NCC017,SP0124,2026-01-07 16:21:47,118,55800.0
PO002687,NCC022,SP0110,2026-01-07 16:38:31,976,42400.0
PO002312,NCC037,SP0063,2026-01-07 20:08:53,972,64500.0
PO000627,NCC023,SP0162,2026-01-08 00:19:00,736,113800.0
PO000473,NCC027,SP0086,2026-01-08 05:55:34,140,127400.0
PO001418,NCC033,SP0087,2026-01-08 09:55:03,538,92800.0
PO002416,NCC030,SP0190,2026-01-08 13:20:32,692,30100.0
PO001305,NCC041,SP0085,2026-01-08 13:27:49,730,77300.0
PO003391,NCC045,SP0064,2026-01-08 15:02:33,474,120200.0
PO002101,NCC018,SP0108,2026-01-08 21:24:17,121,102400.0
PO000221,NCC022,SP0144,2026-01-09 02:25:00,765,131900.0
PO003272,NCC040,SP0112,2026-01-09 19:32:09,165,109700.0
PO000220,NCC015,SP0220,2026-01-09 21:27:23,606,43500.0
PO002360,NCC040,SP0095,2026-01-10 08:55:01,570,66900.0
PO002887,NCC011,SP0063,2026-01-10 09:38:39,288,56300.0
PO002012,NCC043,SP0204,2026-01-10 10:00:37,219,769900.0
PO002140,NCC013,SP0020,2026-01-10 12:30:37,143,64300.0
PO001871,NCC019,SP0100,2026-01-10 15:31:16,871,177200.0
PO003085,NCC009,SP0011,2026-01-10 17:30:26,76,28200.0
PO000965,NCC031,SP0213,2026-01-10 20:03:56,311,24400.0
PO002822,NCC020,SP0203,2026-01-10 23:41:46,277,628100.0
PO001037,NCC006,SP0072,2026-01-11 00:45:20,879,433200.0
PO001099,NCC012,SP0123,2026-01-11 05:04:02,28,133600.0
PO000176,NCC041,SP0125,2026-01-11 07:50:50,650,146800.0
PO002226,NCC008,SP0126,2026-01-11 09:05:40,907,72100.0
PO000691,NCC037,SP0046,2026-01-11 09:40:54,443,26100.0
PO000441,NCC033,SP0219,2026-01-11 10:27:24,979,36300.0
PO002904,NCC020,SP0149,2026-01-11 18:06:42,798,742800.0
PO002402,NCC025,SP0155,2026-01-11 22:15:15,44,160500.0
PO003330,NCC034,SP0209,2026-01-12 01:14:48,66,76700.0
PO002626,NCC030,SP0085,2026-01-12 15:07:21,166,56300.0
PO001218,NCC026,SP0194,2026-01-12 19:50:25,289,94300.0
PO003047,NCC003,SP0176,2026-01-12 23:54:27,868,94400.0
PO002299,NCC008,SP0115,2026-01-13 03:38:44,979,23200.0
PO000365,NCC003,SP0014,2026-01-13 07:37:53,354,451400.0
PO002672,NCC040,SP0054,2026-01-13 10:15:48,63,89400.0
PO001798,NCC019,SP0089,2026-01-13 16:52:25,86,115600.0
PO000363,NCC005,SP0203,2026-01-14 09:26:25,962,709400.0
PO002112,NCC008,SP0037,2026-01-14 18:23:57,226,90900.0
PO002681,NCC002,SP0095,2026-01-14 23:17:38,559,55100.0
PO003483,NCC015,SP0020,2026-01-15 12:50:00,828,57700.0
PO002440,NCC042,SP0050,2026-01-15 15:03:38,773,395600.0
PO000238,NCC038,SP0100,2026-01-15 15:06:45,450,138500.0
PO000552,NCC026,SP0044,2026-01-15 17:52:08,927,800000.0
PO000726,NCC031,SP0039,2026-01-16 10:00:27,993,14600.0
PO000366,NCC025,SP0203,2026-01-16 15:41:12,719,628200.0
PO000725,NCC007,SP0079,2026-01-16 16:37:33,313,20900.0
PO001110,NCC023,SP0087,2026-01-16 18:28:20,197,101200.0
PO002591,NCC041,SP0027,2026-01-16 18:33:08,223,52800.0
PO000121,NCC005,SP0140,2026-01-16 20:49:36,923,140100.0
PO003170,NCC036,SP0169,2026-01-18 10:11:05,108,538900.0
PO001866,NCC036,SP0106,2026-01-19 06:14:46,981,146900.0
PO000951,NCC008,SP0184,2026-01-19 07:48:05,545,149400.0
PO000307,NCC033,SP0040,2026-01-19 10:25:32,286,115900.0
PO002805,NCC009,SP0120,2026-01-19 13:13:58,685,81200.0
