MaDonHang,MaKhachHang,NgayDatHang,KenhBan,NhanVienBanHang,TrangThai
DH010603,KH0262,22/09/2025 17:04:00,Đại lý,NV06,Đã giao
DH005489,KH0067,30/03/2025 00:15:00,Showroom,NV05,Đã giao
DH004858,KH0044,25/05/2026 18:47:00,Lazada,NV30,Đã giao
DH008269,KH0192,07/09/2024 04:43:00,Ban le,NV14,Đã hủy
DH000254,KH0386,02/06/2026 21:54:00,TMĐT - Tiki,NV12,Trả hàng
DH006703,KH0051,25/03/2025 16:28:00,TMĐT - Tiki,NV11,Đã giao
DH009504,KH0120,10/09/2024 09:17:00,Bán lẻ,NV30,Đã giao
DH006140,KH0155,26/03/2026 00:23:00,Sàn Lazada,NV06,Đã giao
DH005971,KH9010,27/04/2026 01:32:00,Sàn Lazada,NV18,Trả hàng
DH002309,KH0325,30/12/2025 16:50:00,Sàn Shopee,NV01,Đã giao
DH9900087,KH0054,16/10/2024 02:51:00,Sàn Lazada,NV23,Đã giao
DH010663,KH0412,06/01/2026 04:02:00,Lazada,NV14,Đang xử lý
DH002328,KH0151,04/09/2024 05:14:00,Shopee,NV12,Đã giao
DH001105,KH0379,28/04/2026 21:40:00,TMĐT - Tiki,NV15,Đã giao
DH003286,KH0404,27/02/2026 16:05:00,Showroom,NV19,Đã giao
DH004528,KH0035,01/08/2025 20:52:00,Showroom,NV16,Đã giao
DH011891,KH0368,12/10/2025 02:32:00,TMĐT - Tiki,NV10,Đã giao
DH008739,KH0094,14/06/2026 00:35:00,Đại lý,NV20,Đã hủy
DH005045,,19/02/2025 13:07:00,Ban le,NV23,Đã hủy
DH005263,KH0122,01/09/2025 10:31:00,Ban le,NV10,Đã hủy
DH004542,KH0113,26/11/2024 09:09:00,TMĐT - Lazada,NV09,Đã hủy
DH009764,KH0234,25/01/2025 13:40:00,Showroom,NV14,Đã giao
DH005122,KH0306,21/07/2025 10:11:00,Shopee,NV02,Đã giao
DH001271,KH9009,26/11/2024 03:52:00,TMĐT - Tiki,NV29,Đã giao
DH005148,KH0262,29/11/2025 21:36:00,TMĐT - Shopee,NV06,Đã giao
DH008816,KH0280,15/06/2026 15:21:00,Shopee,NV16,Đã giao
DH002565,KH0192,15/10/2024 01:34:00,Sàn Shopee,NV23,Đã giao
DH002631,KH0217,21/07/2026 14:32:00,Showroom,NV21,Đang xử lý
DH006141,KH0368,25/10/2025 00:24:00,Lazada,NV23,Đã giao
DH005644,KH0135,22/12/2024 16:51:00,TMĐT - Lazada,NV30,Đã giao
DH009785,KH9000,01/01/2026 21:41:00,TMĐT - Shopee,NV13,Mới
DH006344,KH0089,25/10/2024 15:25:00,Showroom,NV16,Đã giao
DH002314,KH0391,24/04/2025 12:31:00,Bán lẻ,NV05,Đã giao
DH009105,KH0384,09/08/2024 02:18:00,Shopee,NV22,Đã giao
DH003215,KH9002,27/01/2026 21:26:00,Showroom,NV16,Đã giao
DH002904,KH0447,19/12/2024 16:44:00,Bán lẻ trực tiếp,NV13,Đã giao
DH007491,KH0445,07/10/2025 07:09:00,Lazada,NV05,Đã giao
DH004848,KH0367,07/09/2025 19:16:00,Đại lý,NV19,Đã giao
DH009307,KH0242,26/12/2024 22:43:00,TMĐT - Tiki,NV04,Đang xử lý
DH011479,KH9007,05/11/2024 16:10:00,Bán lẻ,NV06,Đã hủy
DH011394,KH0302,24/12/2025 16:37:00,TMĐT - Tiki,NV27,Đang xử lý
DH007231,KH0262,08/12/2024 04:39:00,TMĐT - Tiki,NV12,Đã giao
DH002141,KH0122,30/01/2025 10:49:00,Sàn Lazada,NV06,Đã giao
DH002607,KH0394,06/05/2025 19:24:00,TMĐT - Lazada,NV08,Đã giao
DH008694,KH0092,02/24/2025 05:15:00,Showroom,NV09,Đã hủy
DH005171,KH0204,28/04/2026 19:54:00,Lazada,NV15,Đã giao
DH008756,KH0368,17/01/2026 01:00:00,Lazada,NV21,Đã hủy
DH009063,KH0232,25/07/2025 17:30:00,TMĐT - Tiki,NV29,Đã giao
DH008556,KH0434,03/06/2026 21:38:00,Sàn Lazada,NV07,Đã giao
DH003741,KH0037,09/03/2025 23:41:00,TMĐT - Shopee,NV07,Đã giao
DH001292,KH0199,15/10/2025 16:50:00,Bán lẻ,NV10,Đã giao
DH007363,KH0122,17/12/2025 20:56:00,Đại lý,NV13,Đã giao
DH008653,KH0277,01/04/2025 01:26:00,Ban le,NV04,Mới
DH011843,KH0070,15/02/2025 13:59:00,Sàn Shopee,NV23,Đã giao
DH007796,KH0127,30/10/2024 14:09:00,Showroom,NV26,Đã giao
DH010123,,13/05/2025 05:46:00,Bán lẻ,NV24,Đã giao
DH008017,KH0155,19/08/2025 18:57:00,Lazada,NV03,Đang xử lý
DH008896,KH0158,10/02/2025 22:11:00,Sàn Shopee,NV09,Đã giao
DH000898,KH0051,02/06/2025 12:16:00,Đại lý,NV25,Đã giao
DH009931,KH0091,27/10/2025 20:48:00,TMĐT - Tiki,NV28,Đã giao
DH002610,KH0382,31/07/2026 00:23:00,Shopee,NV01,Đang xử lý
DH011662,KH0447,25/12/2024 11:51:00,Showroom,NV29,Đã giao
DH011864,KH0155,27/11/2025 15:43:00,Showroom,NV26,Đã giao
DH004921,KH0153,29/01/2025 11:46:00,TMĐT - Tiki,NV03,Đang xử lý
DH004762,KH0046,11/07/2026 02:33:00,TMĐT - Tiki,NV08,Trả hàng
DH001882,KH0053,24/11/2024 11:31:00,Lazada,NV11,Đã giao
DH009336,KH0402,10/07/2025 16:20:00,Sàn Shopee,NV27,Đã giao
DH9900069,KH0035,29/07/2025 19:44:00,Đại lý,NV18,Đang xử lý
DH004997,KH0325,18/08/2025 22:54:00,TMĐT - Tiki,NV22,Đã giao
DH002184,KH0428,22/12/2024 17:44:00,Ban le,NV27,Đã giao
DH007051,KH0260,17/09/2025 20:58:00,Đại lý,NV19,Đã giao
DH006923,KH0344,21/11/2024 21:35:00,TMĐT - Tiki,NV12,Đã giao
DH003702,KH0189,12/01/2026 15:45:00,Đại lý,NV12,Đã giao
DH008531,KH0442,04/08/2024 08:07:00,Lazada,NV01,Đã giao
DH003901,KH0243,19/03/2025 20:58:00,TMĐT - Tiki,NV24,Đã giao
DH008885,KH0299,17/06/2025 19:56:00,TMĐT - Tiki,NV18,Đã giao
DH011003,KH0116,08/12/2025 22:32:00,Showroom,NV03,Đã giao
DH001191,KH0368,22/02/2025 03:27:00,Đại lý,NV17,Đã giao
DH003983,KH0239,07/05/2025 21:45:00,Bán lẻ,NV26,Đã giao
DH010126,KH0159,18/05/2026 09:41:00,TMĐT - Tiki,NV10,Mới
DH001818,KH0402,25/03/2026 22:08:00,Showroom,NV11,Đã giao
DH004403,KH0241,30/10/2025 09:59:00,Showroom,NV16,Đã giao
DH006296,KH0056,23/11/2024 19:18:00,Sàn Lazada,NV29,Đã giao
DH007390,KH0258,09/11/2025 15:21:00,Sàn Lazada,NV01,Mới
DH005458,KH0142,09/07/2026 00:33:00,Đại lý,NV01,Đã giao
DH010983,KH0036,04/06/2025 02:58:00,Sàn Shopee,NV14,Đã giao
DH006960,KH0362,06/11/2025 00:23:00,TMĐT - Tiki,NV24,Đã giao
DH003715,KH0409,20/04/2026 21:23:00,Showroom,NV29,Đã giao
DH005898,KH9004,01/01/2026 18:06:00,Shopee,NV16,Mới
DH011232,KH0447,22/06/2026 21:14:00,Bán lẻ,NV24,Đã giao
DH011336,KH0436,18/06/2025 07:25:00,Ban le,NV16,Đã giao
DH000635,KH0327,29/10/2025 01:07:00,TMĐT - Tiki,NV08,Đã giao
DH005730,KH0399,31/08/2024 18:21:00,Bán lẻ,NV19,Đã hủy
DH001113,KH0229,18/04/2025 15:29:00,TMĐT - Tiki,NV28,Mới
DH008488,KH0273,14/12/2025 08:30:00,Đại lý,NV12,Đã giao
DH001459,KH0409,09/11/2025 13:13:00,Showroom,NV14,Đã giao
DH004182,KH0186,17/08/2024 19:49:00,Showroom,NV13,Đã giao
DH010495,KH0155,12/02/2026 21:58:00,Shopee,NV04,Đã giao
DH007308,KH0365,02/01/2025 04:32:00,TMĐT - Tiki,NV12,Đang xử lý
DH002166,KH0428,14/06/2025 22:29:00,Ban le,NV15,Đã giao
DH001327,KH0442,09/05/2026 07:53:00,Ban le,NV25,Đã hủy
DH006917,KH0204,09/03/2026 04:57:00,Đại lý,NV14,Đã giao
DH000976,KH0365,28/10/2025 01:46:00,Bán lẻ,NV18,Đã hủy
DH011725,KH0391,11/01/2025 09:02:00,Đại lý,NV10,Đã giao
DH005175,KH0406,15/07/2026 14:09:00,Sàn Lazada,NV09,Đang xử lý
DH009001,KH0227,12/07/2025 18:47:00,Đại lý,NV14,Đang xử lý
DH009874,KH0367,11/04/2026 11:56:00,Đại lý,NV14,Đang xử lý
DH009840,KH0138,28/02/2025 16:49:00,Sàn Shopee,NV08,Đã giao
DH004377,KH0242,29/09/2025 08:31:00,Showroom,NV29,Đã giao
DH010137,KH0141,25/08/2025 09:53:00,Sàn Shopee,NV02,Đã giao
DH006682,KH0021,14/10/2024 22:40:00,Sàn Shopee,NV15,Đã hủy
DH009191,KH0396,11/11/2025 07:32:00,Showroom,NV23,Đã giao
DH006448,KH0035,14/12/2024 14:48:00,Showroom,NV19,Đã giao
DH001638,KH0277,09/12/2024 18:25:00,Sàn Shopee,NV16,Trả hàng
DH008238,KH0281,30/11/2025 10:48:00,Showroom,NV04,Đã giao
DH002843,KH0447,22/05/2026 01:41:00,Ban le,NV03,Đã giao
DH010158,KH0432,04/03/2026 19:47:00,Sàn Lazada,NV08,Đã giao
DH002578,KH0199,23/01/2025 14:55:00,Đại lý,NV25,Đang xử lý
DH010415,KH9002,18/09/2025 02:06:00,Sàn Lazada,NV29,Đang xử lý
DH006044,KH0391,13/02/2026 12:04:00,Showroom,NV21,Đã giao
DH007784,KH0221,30/12/2025 08:42:00,Ban le,NV01,Đã giao
DH000350,KH0012,14/07/2026 17:13:00,Ban le,NV29,Đã giao
DH002121,KH0329,05/06/2025 23:39:00,TMĐT - Tiki,NV30,Đã giao
DH003362,,16/12/2024 09:06:00,Showroom,NV10,Đã giao
DH004637,KH0240,10/11/2024 12:12:00,Showroom,NV16,Đã giao
DH011598,KH0179,24/10/2025 07:27:00,Đại lý,NV20,Đã giao
DH004075,KH0116,13/12/2024 06:13:00,Sàn Lazada,NV24,Đã giao
DH010860,KH0317,08/11/2025 02:22:00,TMĐT - Tiki,NV17,Đã giao
DH007682,KH0028,16/04/2025 01:30:00,Sàn Shopee,NV21,Đã giao
DH002214,KH0035,29/07/2025 23:11:00,Đại lý,NV11,Mới
DH009973,KH0237,31/12/2024 20:58:00,Showroom,NV13,Đã giao
DH005762,,26/01/2026 07:44:00,Showroom,NV27,Đã giao
DH001636,KH0193,17/11/2025 22:30:00,Shopee,NV11,Mới
DH002347,KH0352,24/08/2025 23:44:00,Sàn Lazada,NV29,Đã giao
DH005895,KH0070,17/11/2024 00:00:00,Đại lý,NV01,Đã giao
DH005105,KH0012,08/07/2026 18:12:00,TMĐT - Tiki,NV11,Đã giao
DH004461,KH0262,13/01/2026 07:23:00,Bán lẻ trực tiếp,NV18,Đã giao
DH007776,KH0316,15/12/2025 02:51:00,Showroom,NV22,Đã giao
DH011344,KH0396,01/10/2025 14:41:00,Đại lý,NV16,Đã giao
DH003734,KH0176,12/06/2025 01:09:00,Showroom,NV13,Đã giao
DH008826,KH0229,01/12/2025 04:18:00,TMĐT - Tiki,NV16,Đã giao
DH004071,KH0337,27/08/2025 12:01:00,Showroom,NV24,Đã giao
DH002506,KH0087,04/12/2025 16:51:00,TMĐT - Tiki,NV07,Đã giao
DH006846,KH0391,11/12/2025 08:23:00,Ban le,NV08,Mới
DH010779,KH0008,15/03/2026 13:45:00,Sàn Shopee,NV13,Đã giao
DH007468,KH0445,24/12/2024 04:04:00,Lazada,NV23,Mới
DH009422,KH0070,08/02/2026 06:20:00,Ban le,NV21,Đã giao
DH001791,,03/07/2026 00:26:00,Showroom,NV24,Đã giao
DH006015,KH0322,01/10/2024 11:26:00,Đại lý,NV26,Đã giao
DH003256,KH0012,19/04/2026 21:08:00,Đại lý,NV16,Đã giao
DH004773,KH0064,18/05/2026 04:50:00,Sàn Lazada,NV11,Đã giao
DH007739,KH0248,02/12/2025 09:13:00,Bán lẻ,NV02,Đã giao
DH004954,KH0365,22/07/2026 12:14:00,Bán lẻ trực tiếp,NV06,Đã giao
DH007107,KH0160,28/05/2025 08:34:00,TMĐT - Shopee,NV04,Đang xử lý
DH004713,KH0131,28/12/2024 14:28:00,Showroom,NV15,Đã hủy
DH009384,KH0199,08/05/2026 22:48:00,Ban le,NV14,Trả hàng
DH001967,KH0446,24/01/2025 10:43:00,Showroom,NV08,Đã giao
DH003765,KH0035,27/02/2025 14:37:00,Lazada,NV28,Đã giao
DH006492,KH0199,10/06/2025 04:13:00,Showroom,NV29,Đã giao
DH004419,KH0262,27/08/2025 21:45:00,Shopee,NV26,Đã giao
DH006218,KH0176,18/01/2026 23:36:00,Lazada,NV12,Đã giao
DH006519,KH0246,03/12/2024 11:28:00,Đại lý,NV06,Đã giao
DH005200,KH0265,14/05/2025 02:27:00,Showroom,NV18,Đang xử lý
DH011360,KH0151,15/07/2026 12:03:00,Sàn Lazada,NV27,Đã giao
DH008405,KH0183,05/01/2025 23:24:00,TMĐT - Tiki,NV16,Đã giao
DH005761,KH0338,27/06/2026 06:08:00,Shopee,NV17,Đang xử lý
DH011854,KH0198,13/06/2026 10:38:00,Showroom,NV25,Đã giao
DH009790,KH0249,19/07/2026 00:53:00,Bán lẻ,NV11,Đang xử lý
DH010498,KH0105,29/05/2026 04:54:00,Sàn Shopee,NV18,Đã giao
DH011030,KH0048,24/12/2024 01:56:00,TMĐT - Lazada,NV29,Trả hàng
DH001832,KH0367,12/05/2026 15:18:00,Sàn Lazada,NV19,Đã giao
DH001338,KH0368,23/10/2025 20:42:00,Lazada,NV25,Đã giao
DH000941,KH0409,03/09/2025 20:52:00,Sàn Shopee,NV09,Đã giao
DH006945,KH0121,03/01/2026 09:03:00,TMĐT - Tiki,NV29,Đã giao
DH007653,KH0102,10/04/2025 13:42:00,Sàn Shopee,NV09,Đã giao
DH011845,KH0383,25/07/2025 20:26:00,TMĐT - Tiki,NV10,Trả hàng
DH010470,KH0447,10/05/2026 01:04:00,TMĐT - Tiki,NV24,Đã giao
DH008092,KH0309,07/10/2024 13:23:00,Ban le,NV14,Đã giao
DH008688,KH9005,28/05/2025 03:52:00,Bán lẻ,NV02,Đã giao
DH000971,KH0253,14/08/2025 20:57:00,Lazada,NV19,Đang xử lý
DH005368,,05/12/2025 01:00:00,Đại lý,NV30,Đang xử lý
DH010541,KH0070,28/11/2024 10:12:00,TMĐT - Tiki,NV28,Đang xử lý
DH010259,KH0262,04/11/2025 09:50:00,Showroom,NV11,Đã giao
DH002149,KH0002,08/26/2024 15:06:00,Showroom,NV16,Đã giao
DH005394,KH0262,23/07/2026 12:26:00,Showroom,NV24,Đang xử lý
DH009577,,23/10/2025 20:56:00,Sàn Shopee,NV19,Đã giao
DH005877,KH0262,05/07/2025 03:05:00,Ban le,NV11,Đã giao
DH007665,KH0377,15/02/2026 09:14:00,Sàn Shopee,NV14,Đã giao
DH007410,KH0242,25/05/2025 12:38:00,Đại lý,NV14,Đã giao
DH007151,KH0171,28/07/2025 01:00:00,Ban le,NV18,Đã giao
DH000606,KH0051,01/03/2025 13:02:00,Bán lẻ,NV25,Trả hàng
DH002715,KH0012,17/06/2026 12:59:00,TMĐT - Tiki,NV14,Đã hủy
DH002041,KH0367,14/05/2025 21:30:00,TMĐT - Tiki,NV11,Đã giao
DH006301,KH0094,01/08/2025 04:59:00,TMĐT - Tiki,NV01,Đã giao
DH009905,KH0419,23/01/2025 10:46:00,Bán lẻ,NV29,Đã giao
DH002743,KH0012,07/05/2026 14:36:00,TMĐT - Tiki,NV13,Đã giao
DH003492,KH0044,03/10/2025 11:40:00,Lazada,NV28,Đã giao
DH003226,KH0391,26/05/2025 10:32:00,Ban le,NV01,Đang xử lý
DH000322,,08/10/2025 12:04:00,Bán lẻ,NV10,Đã giao
DH9900127,KH0281,27/08/2025 00:45:00,Đại lý,NV20,Mới
DH006287,KH0253,15/06/2025 08:19:00,TMĐT - Lazada,NV14,Đã giao
DH010969,KH0241,12/01/2025 04:10:00,Sàn Lazada,NV02,Đã giao
DH010652,KH0262,04/05/2025 11:43:00,TMĐT - Tiki,NV04,Đã giao
DH003371,KH9011,26/10/2024 15:38:00,Showroom,NV24,Mới
DH006697,KH0242,26/06/2026 07:17:00,Shopee,NV16,Trả hàng
DH006016,KH0008,29/10/2024 21:07:00,Showroom,NV20,Trả hàng
DH004964,KH0089,10/11/2025 07:48:00,TMĐT - Tiki,NV19,Đã giao
DH010408,KH0139,04/10/2025 09:02:00,Sàn Shopee,NV08,Đã giao
DH008581,KH0021,05/02/2026 12:09:00,Ban le,NV21,Đang xử lý
DH003890,KH0448,12/11/2025 12:55:00,TMĐT - Tiki,NV22,Mới
DH009212,KH0262,14/09/2025 08:57:00,Đại lý,NV20,Mới
DH003996,KH0327,08/11/2024 08:38:00,Bán lẻ,NV28,Đã giao
DH010808,KH0345,30/10/2024 18:44:00,TMĐT - Tiki,NV05,Đã hủy
DH005218,KH0426,17/08/2025 02:14:00,Lazada,NV01,Đã giao
DH001656,KH0442,09/05/2026 20:04:00,Lazada,NV21,Đã giao
DH005523,KH0376,11/12/2024 13:47:00,TMĐT - Tiki,NV25,Đã giao
DH007385,KH0386,13/01/2026 00:23:00,Sàn Lazada,NV09,Đã giao
DH004199,KH0268,09/12/2024 22:35:00,Đại lý,NV01,Đã giao
DH005147,KH0055,14/07/2025 06:02:00,Sàn Lazada,NV21,Đã giao
DH008058,KH0108,27/12/2024 17:11:00,Bán lẻ,NV21,Đã giao
DH006244,KH0108,27/11/2025 08:14:00,TMĐT - Tiki,NV05,Đã giao
DH007312,KH9013,01/07/2025 21:52:00,Bán lẻ,NV10,Đã giao
DH003205,KH0021,02/06/2025 17:45:00,TMĐT - Tiki,NV07,Đã giao
DH003663,KH0220,07/01/2026 15:42:00,Đại lý,NV21,Đã giao
DH000284,KH0422,25/02/2025 21:51:00,Showroom,NV09,Đã giao
DH000241,KH0265,02/09/2025 06:58:00,TMĐT - Tiki,NV04,Đã giao
DH003127,KH0249,16/04/2025 21:07:00,Đại lý,NV12,Đã giao
DH001954,KH0421,28/05/2026 10:51:00,TMĐT - Tiki,NV16,Đang xử lý
DH007587,KH0126,02/09/2024 18:33:00,Shopee,NV10,Đã giao
DH006194,KH0039,2024-11-17 18:12:00,Lazada,NV23,Đang xử lý
DH008542,,2025-10-01 17:50:00,TMĐT - Tiki,NV19,Đã giao
DH008320,KH0265,17/07/2025 02:24:00,Sàn Lazada,NV11,Đã giao
DH002281,KH0391,14/09/2025 05:16:00,TMĐT - Shopee,NV02,Mới
DH011714,KH0242,09/08/2025 18:56:00,Showroom,NV05,Đang xử lý
DH002361,KH0094,06/11/2025 20:18:00,Ban le,NV17,Đã giao
DH005001,KH0396,28/08/2024 21:49:00,TMĐT - Tiki,NV14,Đã giao
DH010697,KH0204,20/01/2025 22:58:00,Sàn Lazada,NV28,Đang xử lý
DH011352,KH0262,25/05/2025 20:24:00,Đại lý,NV17,Đã giao
DH000630,KH0325,26/10/2024 06:50:00,Sàn Lazada,NV05,Đã giao
DH006066,KH0262,13/05/2026 05:03:00,Đại lý,NV03,Đã giao
DH009920,KH0070,20/07/2026 08:33:00,Showroom,NV30,Đã giao
DH011678,KH0380,31/12/2024 13:18:00,Bán lẻ,NV25,Đã giao
DH005087,KH0283,09/12/2025 12:17:00,Bán lẻ,NV25,Trả hàng
DH003346,KH0130,10/09/2025 04:12:00,Showroom,NV15,Đã giao
DH006080,KH0199,18/01/2026 08:04:00,Sàn Lazada,NV28,Đang xử lý
DH003461,,23/01/2026 02:24:00,Đại lý,NV12,Đã giao
DH9900042,KH0250,31/12/2025 16:33:00,Showroom,NV08,Đã giao
DH010571,KH0116,12/11/2025 15:58:00,Sàn Lazada,NV17,Đã giao
DH000151,KH0387,21/11/2024 05:07:00,TMĐT - Tiki,NV02,Đã giao
DH010648,KH0227,05/11/2025 04:01:00,TMĐT - Tiki,NV12,Mới
DH003560,KH0089,14/03/2026 03:03:00,Ban le,NV17,Đã giao
DH010321,KH0306,25/11/2024 12:27:00,Bán lẻ trực tiếp,NV14,Đã giao
DH009896,KH0325,11/01/2026 15:55:00,Sàn Lazada,NV21,Đã giao
DH005529,KH0105,16/11/2025 15:35:00,TMĐT - Tiki,NV30,Đã giao
DH010909,KH0314,11/11/2025 17:02:00,Ban le,NV29,Đã giao
DH000905,KH0108,24/09/2025 18:01:00,TMĐT - Tiki,NV11,Mới
DH008045,KH0412,18/10/2024 17:06:00,Shopee,NV01,Đã giao
DH006275,KH0262,18/06/2025 01:38:00,TMĐT - Tiki,NV14,Đã giao
DH000133,KH0262,07/12/2025 14:05:00,Sàn Shopee,NV11,Đã giao
DH007629,KH0012,01/04/2026 13:15:00,Sàn Lazada,NV24,Đã giao
DH003669,KH0187,10/09/2025 21:46:00,Showroom,NV24,Đã giao
DH011089,KH0421,02/12/2025 00:05:00,Lazada,NV04,Đã giao
DH9900085,KH0013,05/04/2025 03:22:00,Bán lẻ,NV14,Đã giao
DH009093,KH0446,06/08/2025 05:55:00,Showroom,NV12,Đã giao
DH003352,KH0119,06/12/2025 01:26:00,Showroom,NV19,Đã giao
DH007419,KH0031,09/08/2025 05:24:00,Đại lý,NV28,Đã giao
DH001756,KH0413,15/01/2026 05:16:00,Đại lý,NV26,Đã giao
DH001816,KH0447,11/05/2025 20:44:00,Bán lẻ,NV16,Đã giao
DH004248,KH0183,27/03/2025 22:31:00,TMĐT - Tiki,NV22,Đã giao
DH005697,KH0175,17/06/2026 18:14:00,Sàn Shopee,NV18,Đã giao
DH007225,KH0242,08/10/2024 00:40:00,Bán lẻ,NV12,Đã hủy
DH007488,KH0187,05/10/2025 23:23:00,TMĐT - Tiki,NV05,Đã giao
DH005560,KH0192,10/12/2024 03:57:00,Shopee,NV06,Mới
DH007344,KH0113,10/03/2025 08:19:00,Sàn Shopee,NV18,Đã giao
DH007444,KH0306,28/12/2025 21:41:00,Lazada,NV18,Đã giao
DH004656,KH0262,03/02/2026 02:00:00,TMĐT - Tiki,NV14,Đã giao
DH010012,KH0442,17/11/2024 19:48:00,Đại lý,NV17,Đang xử lý
DH000827,KH0278,06/06/2026 17:00:00,Sàn Shopee,NV07,Đã giao
DH001923,KH0258,23/03/2026 13:33:00,Showroom,NV14,Đã giao
DH010152,KH0034,24/12/2025 00:36:00,Showroom,NV15,Đã giao
DH002567,KH0113,21/04/2025 06:20:00,Bán lẻ,NV07,Đã hủy
DH011031,KH0063,21/04/2026 22:46:00,TMĐT - Tiki,NV24,Đang xử lý
DH001002,KH0409,08/08/2024 08:56:00,Ban le,NV02,Mới
DH004141,KH0074,08/12/2025 07:16:00,Đại lý,NV03,Đã giao
DH002652,KH0035,13/01/2026 06:39:00,Bán lẻ,NV13,Đang xử lý
DH003075,KH0002,23/07/2025 11:04:00,Đại lý,NV19,Đang xử lý
DH008181,KH0428,11/01/2025 05:07:00,Sàn Lazada,NV10,Đã giao
DH010329,KH0128,08/01/2026 04:18:00,Đại lý,NV28,Trả hàng
DH001370,KH0124,05/11/2024 03:23:00,Showroom,NV06,Đã giao
DH008976,KH0311,02/07/2026 08:16:00,Đại lý,NV17,Đã giao
DH004341,KH9002,15/06/2026 15:37:00,TMĐT - Tiki,NV19,Trả hàng
DH003198,KH0314,28/06/2026 15:08:00,Đại lý,NV17,Đã giao
DH010263,KH0105,09/04/2026 10:47:00,TMĐT - Tiki,NV30,Đã giao
DH003738,KH0070,11/12/2024 20:47:00,TMĐT - Tiki,NV25,Mới
DH003855,KH0391,26/09/2025 03:46:00,Shopee,NV30,Đang xử lý
DH009584,KH0198,18/12/2025 01:21:00,TMĐT - Tiki,NV14,Đang xử lý
DH005335,KH0070,17/04/2026 09:31:00,Bán lẻ,NV08,Đã giao
DH006159,KH0314,08/04/2026 13:39:00,Lazada,NV02,Đã giao
DH005350,KH0048,29/09/2024 01:27:00,Sàn Lazada,NV19,Đã giao
DH005776,KH0253,03/11/2024 22:12:00,TMĐT - Tiki,NV11,Trả hàng
DH005433,KH0155,23/11/2024 10:51:00,TMĐT - Shopee,NV01,Đang xử lý
DH007376,KH0051,15/04/2026 05:56:00,Lazada,NV23,Đã giao
DH007662,KH0278,08/11/2025 19:15:00,Lazada,NV22,Đã giao
DH006836,KH0442,24/08/2024 15:21:00,TMĐT - Shopee,NV15,Đã giao
DH005245,KH0248,20/10/2024 01:04:00,Đại lý,NV21,Đã giao
DH006197,KH0192,11/01/2025 21:33:00,Shopee,NV20,Đã giao
DH007846,KH0126,17/05/2025 19:37:00,TMĐT - Tiki,NV22,Đã giao
DH003223,KH0314,02/04/2026 09:59:00,Đại lý,NV23,Đang xử lý
DH006616,KH0246,01/01/2026 06:29:00,Đại lý,NV29,Đã giao
DH007437,KH0094,24/04/2026 17:28:00,TMĐT - Shopee,NV28,Đã giao
DH010496,KH0250,13/06/2026 06:23:00,Sàn Shopee,NV23,Đã giao
DH011820,KH0383,22/07/2026 13:23:00,Shopee,NV25,Đang xử lý
DH004447,KH0227,14/10/2024 23:32:00,Bán lẻ,NV30,Đã giao
DH006724,KH0250,20/10/2025 03:27:00,Showroom,NV20,Trả hàng
DH003835,KH0243,11/01/2025 05:15:00,Sàn Lazada,NV13,Đã giao
DH004149,KH0412,05/08/2025 18:47:00,Đại lý,NV01,Đã giao
DH009833,KH0356,19/01/2025 16:45:00,Shopee,NV19,Đã giao
DH002129,KH0447,05/09/2025 20:44:00,Showroom,NV09,Trả hàng
DH011104,KH0113,20/04/2025 00:29:00,Đại lý,NV01,Đang xử lý
DH000517,KH0315,05/01/2025 00:11:00,Showroom,NV17,Đã giao
DH009444,KH0242,24/02/2026 02:50:00,Lazada,NV03,Đang xử lý
DH003408,KH0140,23/09/2024 07:02:00,Bán lẻ,NV26,Đã giao
DH003909,KH0447,18/09/2024 23:34:00,Sàn Shopee,NV03,Đã giao
DH001213,KH0291,06/11/2025 04:47:00,TMĐT - Tiki,NV08,Đã giao
DH002561,KH0248,11/12/2024 02:20:00,Ban le,NV10,Đang xử lý
DH006768,KH0114,13/08/2024 06:26:00,Sàn Lazada,NV18,Đã giao
DH001439,KH0140,05/03/2026 09:36:00,TMĐT - Shopee,NV16,Đã giao
DH006542,KH0075,23/01/2026 01:29:00,Đại lý,NV27,Đã giao
DH006790,KH0128,18/10/2024 00:36:00,Đại lý,NV02,Đã giao
DH009992,KH0026,26/08/2025 13:20:00,Ban le,NV10,Mới
DH005153,KH0326,2025-12-20 19:36:00,Đại lý,NV04,Đã giao
DH005650,KH0012,11/22/2024 17:54:00,Showroom,NV14,Đã hủy
DH010772,KH0257,11/03/2026 00:26:00,TMĐT - Tiki,NV20,Đã giao
DH009766,KH0179,05/05/2026 15:28:00,Ban le,NV08,Đã giao
DH002792,KH0070,05/03/2026 18:29:00,Sàn Shopee,NV27,Đang xử lý
DH009286,KH0166,19/11/2024 09:10:00,Bán lẻ,NV28,Đã giao
DH008836,KH0229,26/01/2025 08:48:00,Showroom,NV27,Đã giao
DH000081,,14/08/2024 13:19:00,Sàn Lazada,NV24,Đã giao
DH008137,KH0200,20/05/2026 11:35:00,TMĐT - Tiki,NV13,Đã giao
DH001785,KH0262,04/04/2025 12:44:00,Bán lẻ,NV28,Đã giao
DH002950,KH0077,18/06/2025 00:49:00,Showroom,NV06,Đã giao
DH008121,KH0413,08/09/2024 10:00:00,Bán lẻ,NV23,Mới
DH009075,KH0135,02/02/2025 16:21:00,TMĐT - Tiki,NV26,Đã hủy
